Date,BLS,Alt,Aquifer
10/29/1938,,213.04,Upper
12/1/1939,,211.34,Upper
2/7/1940,,213.34,Upper
3/5/1940,,213.14,Upper
9/12/1940,,209.44,Upper
12/3/1940,,209.84,Upper
2/5/1941,,211.34,Upper
2/28/1941,,212.44,Upper
8/11/1941,,210.34,Upper
12/8/1941,,209.64,Upper
11/11/1942,,207.04,Upper
10/28/1943,,206.64,Upper
11/9/1944,,204.14,Upper
10/17/1945,,203.04,Upper
11/2/1945,,203.54,Upper
10/31/1946,,200.34,Upper
1/27/1947,,203.24,Upper
9/30/1947,,194.04,Upper
11/5/1947,,195.34,Upper
12/10/1947,,196.84,Upper
3/3/1948,,199.14,Upper
6/7/1948,,194.44,Upper
9/27/1948,,184.04,Upper
11/16/1948,,188.84,Upper
11/17/1949,,184.24,Upper
2/2/1950,,188.74,Upper
10/4/1950,,175.14,Upper
11/2/1950,,176.74,Upper
12/7/1950,,179.94,Upper
1/26/1951,,186.14,Upper
10/3/1951,,167.54,Upper
11/5/1951,,173.14,Upper
2/15/1952,,184.84,Upper
9/4/1952,,160.34,Upper
11/4/1952,,171.34,Upper
1/3/1953,,183.84,Upper
5/4/1953,,174.24,Upper
9/23/1953,,167.24,Upper
9/22/1954,,168.34,Upper
2/11/1955,,183.14,Upper
9/20/1955,,168.14,Upper
2/14/1956,,178.14,Upper
10/9/1956,,167.84,Upper
2/12/1957,,179.74,Upper
2/11/1958,,175.84,Upper
9/30/1958,,164.54,Upper
2/9/1959,,171.04,Upper
2/20/1959,,171.04,Upper
9/30/1959,,165.34,Upper
2/12/1960,,165.44,Upper
10/10/1960,,153.64,Upper
2/9/1961,,164.24,Upper
10/9/1961,,149.44,Upper
2/2/1962,,158.44,Upper
1/30/1964,,155.34,Upper
1/28/1965,,153.64,Upper
1/27/1966,,152.84,Upper
9/28/1966,,136.64,Upper
2/27/1967,,151.74,Upper
3/27/1967,,150.54,Upper
4/25/1967,,150.54,Upper
5/22/1967,,147.64,Upper
6/26/1967,,143.14,Upper
7/24/1967,,136.74,Upper
8/21/1967,,134.54,Upper
9/18/1967,,135.44,Upper
10/23/1967,,139.24,Upper
11/27/1967,,145.34,Upper
12/18/1967,,148.14,Upper
1/24/1968,,148.74,Upper
2/26/1968,,150.84,Upper
3/18/1968,,151.44,Upper
4/22/1968,,143.44,Upper
5/20/1968,,143.64,Upper
6/24/1968,,132.84,Upper
7/23/1968,,132.94,Upper
8/22/1968,,130.64,Upper
9/16/1968,,134.34,Upper
10/21/1968,,140.44,Upper
11/25/1968,,145.64,Upper
12/19/1968,,147.94,Upper
3/24/1969,,153.84,Upper
9/23/1970,,135.44,Upper
11/6/1970,,142.64,Upper
1/25/1971,,147.64,Upper
9/24/1971,,133.44,Upper
1/25/1972,,147.24,Upper
9/27/1972,,132.54,Upper
1/31/1973,,142.34,Upper
9/26/1973,,132.84,Upper
9/24/1974,,135.94,Upper
1/24/1975,,148.44,Upper
9/30/1975,,136.14,Upper
1/21/1976,,148.94,Upper
7/27/1976,,133.84,Upper
10/13/1976,,142.14,Upper
1/19/1977,,151.44,Upper
9/27/1977,,136.14,Upper
1/31/1978,,147.14,Upper
10/3/1978,,148.24,Upper
1/29/1979,,158.94,Upper
9/20/1979,,145.44,Upper
2/5/1980,,159.04,Upper
9/17/1980,,145.54,Upper
1/15/1981,,164.64,Upper
9/14/1981,,137.24,Upper
2/3/1982,,166.64,Upper
9/30/1982,,153.54,Upper
2/9/1983,,170.74,Upper
9/27/1983,,157.64,Upper
1/30/1984,,175.64,Upper
10/3/1984,,164.64,Upper
1/25/1985,,177.64,Upper
9/23/1985,,165.64,Upper
2/4/1986,,164.64,Upper
9/29/1986,,175.54,Upper
1/22/1987,,184.64,Upper
10/8/1987,,165.64,Upper
1/28/1988,,184.64,Upper
10/11/1988,,172.64,Upper
2/1/1989,,183.64,Upper
9/28/1989,,170.64,Upper
1/29/1990,,161.64,Upper
10/4/1990,,167.64,Upper
1/29/1991,,179.64,Upper
10/8/1991,,168.44,Upper
1/22/1992,,179.34,Upper
10/6/1992,,168.14,Upper
1/27/1993,,176.44,Upper
10/5/1993,,172.64,Upper
1/31/1994,,182.64,Upper
10/10/1994,,166.84,Upper
2/7/1995,,170.24,Upper
10/4/1995,,172.54,Upper
1/10/1996,,182.14,Upper
9/24/1996,,172.34,Upper
10/15/1997,,175.14,Upper
1/21/1998,,186.44,Upper
10/6/1998,,176.64,Upper
1/29/1999,,191.94,Upper
10/7/1999,,183.54,Upper
1/28/2000,,189.44,Upper
1/23/2001,,188.64,Upper
1/23/2003,,183.94,Upper
10/3/2003,,175.64,Upper
1/27/2004,,188.94,Upper
10/5/2006,,187.54,Upper
1/24/2007,,189.14,Upper
2/19/2008,,183.74,Upper
12/9/1938,,199.36,Lower
10/15/1941,,195.56,Lower
11/11/1942,,189.86,Lower
10/28/1943,,190.66,Lower
11/18/1944,,188.96,Lower
7/7/1950,,149.86,Lower
9/27/1950,,141.36,Lower
1/26/1951,,150.86,Lower
10/11/1951,,131.16,Lower
11/3/1951,,134.16,Lower
2/15/1952,,147.36,Lower
10/28/1952,,129.16,Lower
1/29/1953,,143.26,Lower
9/23/1953,,114.06,Lower
12/3/1953,,129.16,Lower
2/9/1954,,137.86,Lower
9/22/1954,,109.36,Lower
11/1/1954,,123.46,Lower
2/14/1955,,136.26,Lower
9/20/1955,,120.26,Lower
2/14/1956,,133.96,Lower
10/9/1956,,115.86,Lower
2/12/1957,,130.76,Lower
10/1/1957,,112.96,Lower
2/10/1958,,125.86,Lower
2/11/1958,,127.16,Lower
9/30/1958,,117.36,Lower
2/9/1959,,131.115,Lower
9/30/1959,,98.76,Lower
2/12/1960,,119.36,Lower
10/10/1960,,94.66,Lower
2/9/1961,,110.16,Lower
10/9/1961,,91.16,Lower
2/2/1962,,90.25,Lower
1/30/1964,,83.25,Lower
1/28/1965,,79.35,Lower
9/30/1965,,41.05,Lower
1/27/1966,,81.85,Lower
9/29/1966,,37.65,Lower
2/2/1967,,81.05,Lower
2/1/1968,,83.15,Lower
1/31/1969,,76.25,Lower
9/25/1969,,15.85,Lower
1/27/1970,,75.15,Lower
9/23/1970,,18.45,Lower
1/25/1971,,83.95,Lower
9/24/1971,,24.95,Lower
1/25/1972,,70.85,Lower
9/27/1972,,32.95,Lower
9/26/1973,,42.95,Lower
1/28/1974,,74.45,Lower
9/24/1974,,28.85,Lower
1/24/1975,,74.65,Lower
9/30/1975,,42.15,Lower
1/21/1976,,62.45,Lower
7/27/1976,,45.65,Lower
10/13/1976,,58.05,Lower
1/19/1977,,69.15,Lower
6/9/1977,,72.75,Lower
8/4/1977,,46.55,Lower
9/27/1977,,54.35,Lower
1/31/1978,,90.65,Lower
10/3/1978,,83.75,Lower
1/29/1979,,66.85,Lower
9/20/1979,,71.65,Lower
1/29/1980,,98.75,Lower
9/17/1980,,71.75,Lower
1/15/1981,,90.65,Lower
9/14/1981,,65.15,Lower
2/3/1982,,96.65,Lower
9/30/1982,,85.25,Lower
2/9/1983,,113.45,Lower
9/27/1983,,97.65,Lower
1/30/1984,,124.65,Lower
10/3/1984,,93.65,Lower
1/25/1985,,120.65,Lower
9/23/1985,,95.65,Lower
2/4/1986,,121.65,Lower
9/29/1986,,104.25,Lower
10/10/1986,,59.66,Lower
2/27/1987,,100.66,Lower
2/19/1988,,67.66,Lower
2/17/1989,,76.66,Lower
2/9/1990,,51.66,Lower
10/23/1990,,-26.34,Lower
1/24/1991,,22.66,Lower
10/29/1991,,-14.34,Lower
3/17/1992,,35.66,Lower
10/30/1992,,-8.34,Lower
3/22/1993,,28.66,Lower
10/20/1993,,22.66,Lower
3/10/1994,,59.66,Lower
11/15/1994,,20.66,Lower
3/3/1995,,57.66,Lower
10/23/1995,,40.66,Lower
4/19/1996,,64.66,Lower
10/17/1996,,38.66,Lower
2/24/1997,,90.66,Lower
10/20/1997,,25.66,Lower
3/23/1998,,92.66,Lower
10/23/1998,,64.66,Lower
10/21/1999,,51.66,Lower
2/8/2000,,83.66,Lower
2/5/2001,,85.66,Lower
10/11/2001,,10.66,Lower
2/5/2002,,66.66,Lower
3/10/2003,,51.66,Lower
3/10/2004,,57.66,Lower
2/24/2005,,68.66,Lower
2/15/2006,,87.66,Lower
10/12/2006,,68.66,Lower
2/21/2007,,88.66,Lower
2/28/2008,,61.66,Lower
10/22/2008,,19.16,Lower
2/24/2009,,49.76,Lower
10/8/2009,,15.26,Lower
3/29/2010,,55.66,Lower
10/12/2010,,33.96,Lower
2/8/2011,,72.66,Lower
10/11/2011,,54.66,Lower
10/25/2012,,24.96,Lower
2/20/2013,,49.26,Lower
11/18/2013,,34.76,Lower
2/24/2014,,36.66,Lower
4/2/2015,,20.06,Lower
10/14/2015,,8.66,Lower
3/22/2016,,35.06,Lower
3/24/2017,,48.56,Lower
10/9/2017,,16.66,Lower
3/9/2018,,-60.34,Lower
3/16/2019,,46.16,Lower
10/17/2019,,15.36,Lower
11/18/2022,,55.8,Lower
2/8/2023,,58.3,Lower
