Date,BLS,Alt,Aquifer
12/3/1959,,198.19,Upper
2/21/1961,,198.29,Upper
12/8/1961,,187.09,Upper
3/3/1962,,191.19,Upper
2/19/1963,,191.19,Upper
2/14/1964,,188.99,Upper
10/6/1964,,182.29,Upper
11/1/1964,,186.16,Upper
2/12/1965,,189.39,Upper
2/8/1966,,192.09,Upper
2/13/1967,,189.19,Upper
2/22/1968,,189.69,Upper
3/7/1969,,184.69,Upper
2/11/1970,,189.19,Upper
11/16/1970,,179.09,Upper
2/15/1971,,184.39,Upper
11/15/1971,,174.89,Upper
2/9/1972,,179.19,Upper
10/11/1972,,158.19,Upper
2/13/1973,,166.09,Upper
10/17/1973,,173.69,Upper
2/6/1974,,178.19,Upper
10/10/1974,,176.59,Upper
1/30/1975,,176.19,Upper
10/13/1975,,170.19,Upper
1/28/1976,,165.69,Upper
10/8/1976,,158.19,Upper
1/24/1977,,152.39,Upper
9/7/1977,,119.39,Upper
10/14/1977,,136.19,Upper
1/31/1978,,140.69,Upper
3/27/1978,,136.19,Upper
7/11/1978,,144.19,Upper
10/10/1978,,155.19,Upper
1/29/1979,,157.19,Upper
3/26/1979,,158.39,Upper
9/24/1979,,157.99,Upper
1/2/1980,,141.19,Upper
2/4/1980,,160.19,Upper
11/14/1980,,160.19,Upper
2/6/1981,,161.19,Upper
9/28/1981,,165.19,Upper
1/29/1982,,155.19,Upper
10/6/1982,,159.19,Upper
2/3/1983,,149.19,Upper
11/3/1983,,156.19,Upper
2/1/1984,,167.19,Upper
11/7/1984,,165.69,Upper
1/29/1985,,202.19,Upper
10/18/1985,,161.29,Upper
1/27/1986,,161.39,Upper
9/30/1986,,161.19,Upper
1/27/1987,,162.29,Upper
10/6/1987,,162.79,Upper
1/31/1988,,162.69,Upper
10/7/1988,,162.69,Upper
1/27/1989,,161.59,Upper
9/28/1989,,161.39,Upper
2/4/1990,,162.39,Upper
11/16/1990,,153.19,Upper
2/13/1991,,147.19,Upper
10/7/1991,,144.19,Upper
1/31/1992,,131.19,Upper
9/24/1992,,129.19,Upper
1/27/1993,,138.19,Upper
10/2/1993,,161.19,Upper
2/14/1994,,141.19,Upper
10/12/1994,,153.19,Upper
1/17/1997,,96.19,Upper
10/22/1997,,92.19,Upper
10/23/1998,,126.69,Upper
2/22/1999,,121.19,Upper
10/19/1999,,119.19,Upper
1/31/2000,,120.19,Upper
1/25/2001,,107.19,Upper
2/6/2003,,111.19,Upper
9/26/2003,,101.19,Upper
3/3/2004,,143.19,Upper
2/4/2005,,103.19,Upper
10/17/2005,,66.19,Upper
10/19/2005,,94.19,Upper
1/17/2006,,65.19,Upper
1/30/2006,,87.19,Upper
10/11/2006,,101.19,Upper
10/25/2006,,94.19,Upper
2/13/2007,,65.19,Upper
2/20/2007,,90.19,Upper
11/2/2007,,93.19,Upper
2/27/2008,,67.19,Upper
3/4/2008,,94.19,Upper
12/19/2008,,69.19,Upper
12/31/2008,,85.19,Upper
2/18/2009,,77.19,Upper
2/23/2009,,77.19,Upper
9/28/2009,,83.19,Upper
9/30/2009,,83.19,Upper
3/1/2010,,74.19,Upper
2/28/2011,,77.19,Upper
2/15/2013,,84.19,Upper
2/20/2014,,73.19,Upper
12/22/1934,,193.38,Lower
12/2/1937,,191.08,Lower
12/29/1938,,200.38,Lower
1/17/1939,,200.78,Lower
3/28/1939,,201.88,Lower
8/9/1939,,184.48,Lower
1/3/1940,,197.88,Lower
12/2/1940,,195.98,Lower
3/25/1942,,202.38,Lower
12/2/1942,,196.18,Lower
3/31/1943,,201.68,Lower
12/6/1943,,195.38,Lower
3/22/1944,,195.98,Lower
12/6/1944,,192.38,Lower
3/6/1945,,194.78,Lower
9/6/1945,,173.78,Lower
3/13/1946,,194.68,Lower
12/10/1946,,191.78,Lower
3/5/1947,,192.48,Lower
12/4/1947,,187.18,Lower
3/17/1948,,181.48,Lower
12/15/1948,,183.88,Lower
3/17/1949,,184.98,Lower
12/7/1949,,181.48,Lower
3/14/1950,,176.18,Lower
10/18/1950,,162.48,Lower
3/15/1951,,183.28,Lower
10/17/1951,,171.78,Lower
3/12/1952,,184.48,Lower
7/16/1952,,168.48,Lower
10/24/1952,,169.68,Lower
1/5/1953,,175.98,Lower
10/12/1953,,169.08,Lower
10/13/1954,,167.38,Lower
2/2/1955,,176.18,Lower
10/24/1955,,155.78,Lower
3/1/1956,,178.68,Lower
12/4/1956,,176.28,Lower
3/6/1957,,178.88,Lower
11/29/1957,,174.68,Lower
2/21/1958,,179.08,Lower
12/31/1958,,182.88,Lower
3/3/1959,,184.98,Lower
3/3/1960,,175.28,Lower
12/5/1960,,164.98,Lower
2/22/1961,,165.98,Lower
7/20/1961,,136.28,Lower
8/25/1961,,130.78,Lower
10/25/1961,,143.28,Lower
10/26/1961,,143.28,Lower
11/21/1961,,151.38,Lower
12/19/1961,,156.08,Lower
1/17/1962,,159.38,Lower
2/26/1962,,146.88,Lower
2/27/1962,,160.28,Lower
3/21/1962,,160.68,Lower
4/24/1962,,156.98,Lower
5/21/1962,,154.48,Lower
7/25/1962,,144.68,Lower
8/24/1962,,146.08,Lower
9/19/1962,,150.08,Lower
10/17/1962,,154.28,Lower
10/18/1962,,154.28,Lower
11/21/1962,,156.98,Lower
12/20/1962,,156.98,Lower
1/24/1963,,151.58,Lower
2/11/1963,,158.68,Lower
2/14/1963,,163.18,Lower
3/28/1963,,157.98,Lower
4/25/1963,,156.38,Lower
5/23/1963,,154.48,Lower
6/26/1963,,153.68,Lower
7/24/1963,,150.88,Lower
8/28/1963,,137.08,Lower
10/1/1963,,149.18,Lower
10/23/1963,,153.08,Lower
12/6/1963,,157.88,Lower
12/23/1963,,162.68,Lower
1/22/1964,,164.08,Lower
2/12/1964,,164.58,Lower
2/13/1964,,164.18,Lower
3/27/1964,,157.98,Lower
1/25/1965,,158.98,Lower
1/27/1965,,162.78,Lower
2/8/1965,,159.68,Lower
7/27/1965,,142.98,Lower
8/24/1965,,141.18,Lower
10/1/1965,,151.78,Lower
10/27/1965,,152.28,Lower
11/1/1965,,151.76,Lower
11/30/1965,,161.68,Lower
12/20/1965,,160.58,Lower
2/7/1966,,162.78,Lower
2/24/1966,,163.38,Lower
3/24/1966,,151.08,Lower
4/27/1966,,142.48,Lower
8/24/1966,,134.38,Lower
9/20/1966,,133.98,Lower
11/22/1966,,133.88,Lower
12/20/1966,,150.98,Lower
1/24/1967,,153.48,Lower
2/13/1967,,157.58,Lower
2/27/1967,,159.38,Lower
3/29/1967,,153.08,Lower
4/27/1967,,158.38,Lower
5/23/1967,,150.98,Lower
8/23/1967,,143.58,Lower
9/20/1967,,151.48,Lower
10/24/1967,,157.28,Lower
11/28/1967,,154.48,Lower
12/20/1967,,162.08,Lower
1/24/1968,,163.88,Lower
2/27/1968,,163.68,Lower
3/19/1968,,163.68,Lower
8/22/1968,,132.98,Lower
11/21/1968,,149.48,Lower
12/24/1968,,153.68,Lower
1/21/1969,,154.48,Lower
2/20/1969,,157.98,Lower
3/27/1969,,158.68,Lower
11/24/1970,,158.48,Lower
2/16/1971,,162.68,Lower
11/15/1971,,153.98,Lower
2/9/1972,,159.08,Lower
10/16/1972,,132.48,Lower
2/13/1973,,147.68,Lower
10/16/1973,,134.08,Lower
2/4/1974,,138.08,Lower
10/10/1974,,139.18,Lower
2/4/1975,,141.28,Lower
10/1/1975,,141.18,Lower
2/5/1976,,142.28,Lower
10/4/1976,,142.68,Lower
1/26/1977,,142.68,Lower
10/14/1977,,95.18,Lower
1/30/1978,,117.18,Lower
7/12/1978,,119.18,Lower
10/11/1978,,122.68,Lower
1/19/1979,,130.18,Lower
9/24/1979,,130.88,Lower
2/1/1980,,137.68,Lower
11/5/1980,,138.68,Lower
2/5/1981,,131.18,Lower
10/5/1981,,128.68,Lower
1/29/1982,,128.18,Lower
10/5/1982,,133.18,Lower
1/27/1983,,147.68,Lower
11/3/1983,,137.68,Lower
1/31/1984,,154.18,Lower
11/10/1984,,153.68,Lower
1/29/1985,,155.58,Lower
10/10/1985,,137.18,Lower
2/4/1986,,156.88,Lower
9/30/1986,,133.18,Lower
1/30/1987,,164.18,Lower
10/11/1987,,149.48,Lower
2/2/1988,,146.68,Lower
10/9/1988,,131.78,Lower
1/27/1989,,134.18,Lower
9/30/1989,,85.68,Lower
2/10/1990,,101.58,Lower
11/29/1990,,85.68,Lower
2/21/1991,,95.18,Lower
10/14/1991,,78.68,Lower
