datetime,Mean CH - layer 3 (Lower Aquifer)
2/1/1921,236.6228629
3/1/1921,236.5407852
4/1/1921,236.3686953
5/1/1921,236.0970851
6/1/1921,235.9673758
7/1/1921,235.8617535
8/1/1921,235.6986749
9/1/1921,235.5125007
10/1/1921,235.6847074
11/1/1921,235.5539482
12/1/1921,235.4128682
1/1/1922,235.3117203
2/1/1922,235.2268197
3/1/1922,234.9511928
4/1/1922,234.6984126
5/1/1922,234.6189923
6/1/1922,234.5764916
7/1/1922,234.3236444
8/1/1922,234.2673989
9/1/1922,234.2487917
10/1/1922,233.9824904
11/1/1922,233.7525074
12/1/1922,233.5448586
1/1/1923,233.588475
2/1/1923,233.3786301
3/1/1923,233.2509785
4/1/1923,233.1410937
5/1/1923,233.0349631
6/1/1923,232.4864963
7/1/1923,232.5419084
8/1/1923,232.5386598
9/1/1923,232.0397682
10/1/1923,231.675965
11/1/1923,231.603547
12/1/1923,231.4901056
1/1/1924,231.3930429
2/1/1924,231.2403547
3/1/1924,231.1554472
4/1/1924,231.0844397
5/1/1924,231.0447145
6/1/1924,230.772164
7/1/1924,230.5771918
8/1/1924,230.356246
9/1/1924,230.1879646
10/1/1924,229.9855249
11/1/1924,229.7304355
12/1/1924,229.3821844
1/1/1925,229.1717305
2/1/1925,229.21452
3/1/1925,228.8555286
4/1/1925,228.6446727
5/1/1925,228.6897442
6/1/1925,228.6245378
7/1/1925,228.4908003
8/1/1925,228.3456518
9/1/1925,228.2270712
10/1/1925,228.1291659
11/1/1925,228.0394995
12/1/1925,227.9632073
1/1/1926,227.8440426
2/1/1926,227.718186
3/1/1926,227.6208419
4/1/1926,227.6340086
5/1/1926,227.4707239
6/1/1926,227.2949607
7/1/1926,227.2294766
8/1/1926,227.0397408
9/1/1926,226.9737597
10/1/1926,226.7620128
11/1/1926,226.5999187
12/1/1926,226.2601919
1/1/1927,226.3210012
2/1/1927,226.1998421
3/1/1927,225.8832009
4/1/1927,225.6882169
5/1/1927,224.7672348
6/1/1927,223.9708685
7/1/1927,223.0554942
8/1/1927,222.265226
9/1/1927,221.8414804
10/1/1927,221.5565218
11/1/1927,221.2703523
12/1/1927,221.0506043
