Date,BLS,Alt,Aquifer
2/17/1953,,115.7,Upper
4/10/1953,,115.9,Upper
10/14/1954,,113.6,Upper
3/31/1955,,112.8,Upper
10/20/1955,,113,Upper
3/28/1956,,112.3,Upper
10/8/1956,,112.1,Upper
3/21/1957,,112.6,Upper
10/11/1957,,116.1,Upper
3/25/1958,,115.1,Upper
10/20/1958,,114.8,Upper
3/16/1959,,113,Upper
10/5/1959,,113.5,Upper
3/14/1960,,113,Upper
10/3/1960,,112.7,Upper
3/6/1961,,112.7,Upper
10/16/1961,,112.7,Upper
3/27/1962,,110.6,Upper
10/3/1962,,113.3,Upper
3/11/1963,,113.6,Upper
10/8/1963,,111.7,Upper
3/12/1964,,108.5,Upper
10/7/1964,,113.3,Upper
3/16/1965,,114.1,Upper
10/4/1965,,113.1,Upper
3/7/1966,,113.1,Upper
10/14/1966,,113,Upper
3/14/1967,,113,Upper
10/4/1967,,112.9,Upper
3/5/1968,,114.2,Upper
10/9/1968,,112.6,Upper
4/2/1969,,115.9,Upper
10/10/1969,,113,Upper
3/17/1970,,115.8,Upper
10/6/1970,,113.1,Upper
3/8/1971,,113.1,Upper
10/4/1971,,113.2,Upper
3/6/1972,,111.7,Upper
10/10/1972,,112.5,Upper
3/20/1973,,120.3,Upper
10/10/1973,,114.9,Upper
3/5/1974,,114.6,Upper
10/18/1974,,114.9,Upper
3/6/1975,,114.1,Upper
10/23/1975,,113.7,Upper
3/11/1976,,113.5,Upper
10/7/1976,,112.6,Upper
3/1/1977,,111.5,Upper
3/9/1977,,111.5,Upper
10/21/1977,,112.7,Upper
3/17/1978,,117.8,Upper
10/3/1978,,114.6,Upper
3/14/1979,,114.9,Upper
10/2/1979,,115.1,Upper
3/20/1980,,117.4,Upper
10/20/1980,,116.2,Upper
3/11/1981,,116.2,Upper
10/8/1981,,116.5,Upper
3/24/1982,,117.5,Upper
10/7/1982,,117.1,Upper
3/31/1983,,118,Upper
10/13/1983,,117,Upper
3/12/1984,,118.1,Upper
10/10/1984,,117.1,Upper
3/8/1985,,117.1,Upper
3/13/1986,,121.3,Upper
10/17/1986,,117.4,Upper
2/25/1987,,117,Upper
10/13/1987,,117.1,Upper
3/3/1988,,116.7,Upper
10/6/1988,,115.5,Upper
3/31/1989,,117,Upper
10/16/1990,,118.4,Upper
3/21/1991,,116.6,Upper
10/23/1991,,116,Upper
3/20/1992,,116.8,Upper
10/7/1992,,116.3,Upper
3/15/1993,,117.6,Upper
10/19/1993,,119.1,Upper
3/14/1994,,116.7,Upper
10/19/1994,,116.9,Upper
4/10/1995,,118.8,Upper
10/19/1995,,116.8,Upper
9/25/1996,,116.2,Upper
3/12/1997,,117.9,Upper
10/19/1998,,116.6,Upper
10/2/1999,,117,Upper
3/23/2000,,117,Upper
10/12/2000,,118.1,Upper
