datetime,Mean CH - layer 2 (Principal Aquifer)
8/1/1933,186.1587827
9/1/1933,185.8217649
10/1/1933,185.544289
11/1/1933,185.2980478
12/1/1933,185.086578
1/1/1934,184.887605
2/1/1934,184.6962454
3/1/1934,184.53145
4/1/1934,184.3889789
5/1/1934,184.2737558
6/1/1934,184.3960668
7/1/1934,184.3215467
8/1/1934,184.2619787
9/1/1934,184.2159907
10/1/1934,184.1813034
11/1/1934,184.1514231
12/1/1934,183.8776712
1/1/1935,183.8569868
2/1/1935,184.0879877
3/1/1935,184.2819825
4/1/1935,184.2623841
5/1/1935,184.244003
6/1/1935,184.2241542
7/1/1935,184.2080665
8/1/1935,184.1942529
9/1/1935,184.3863015
10/1/1935,184.3715808
11/1/1935,184.3573245
12/1/1935,184.344449
1/1/1936,184.3322459
2/1/1936,184.3212891
3/1/1936,184.311801
4/1/1936,184.3020924
5/1/1936,184.293744
6/1/1936,184.2863734
7/1/1936,184.2796563
8/1/1936,184.273191
9/1/1936,184.2672368
10/1/1936,184.2619873
11/1/1936,184.2571488
12/1/1936,184.2521062
1/1/1937,184.2470027
2/1/1937,184.2420006
3/1/1937,184.2374584
4/1/1937,184.2325307
5/1/1937,184.2278742
6/1/1937,184.2231811
7/1/1937,184.2187874
8/1/1937,184.2145811
9/1/1937,184.2119967
10/1/1937,184.2085166
11/1/1937,184.2052103
12/1/1937,184.202144
1/1/1938,184.1990891
2/1/1938,184.1961743
3/1/1938,184.1936813
4/1/1938,184.1910834
5/1/1938,184.1886437
6/1/1938,184.1871262
7/1/1938,184.1866204
8/1/1938,184.1860716
9/1/1938,184.1847182
10/1/1938,184.1831677
11/1/1938,184.1814101
12/1/1938,184.179624
1/1/1939,184.177725
2/1/1939,184.1695767
3/1/1939,184.1658058
4/1/1939,184.1636165
5/1/1939,184.1620638
6/1/1939,184.1617136
7/1/1939,184.1613455
8/1/1939,184.1609285
9/1/1939,184.1604696
10/1/1939,184.1599817
11/1/1939,184.1594262
12/1/1939,184.1588382
1/1/1940,184.1573322
2/1/1940,184.1552101
3/1/1940,184.1530291
4/1/1940,184.1506266
5/1/1940,184.148338
6/1/1940,184.1459038
7/1/1940,184.1434303
8/1/1940,184.1406663
9/1/1940,184.1377294
10/1/1940,184.1349175
11/1/1940,184.1333615
12/1/1940,184.132181
1/1/1941,184.1309246
2/1/1941,184.129634
3/1/1941,184.1284432
4/1/1941,184.1270985
5/1/1941,184.1257765
6/1/1941,184.1243937
7/1/1941,184.3675208
8/1/1941,184.3661067
9/1/1941,184.3646927
10/1/1941,184.36333
11/1/1941,184.3619343
12/1/1941,184.360601
1/1/1942,184.3592482
2/1/1942,184.3579265
3/1/1942,184.3567629
4/1/1942,184.3555177
5/1/1942,184.3543586
6/1/1942,184.1609572
7/1/1942,184.1598979
8/1/1942,184.1582334
9/1/1942,184.1530643
10/1/1942,184.1445119
11/1/1942,184.136998
12/1/1942,184.1314973
1/1/1943,184.1299153
2/1/1943,184.1293729
3/1/1943,184.1289565
4/1/1943,184.1285867
5/1/1943,184.128315
6/1/1943,184.1281267
7/1/1943,184.1280315
8/1/1943,184.1280266
9/1/1943,184.1280266
10/1/1943,184.1280266
11/1/1943,184.1280266
12/1/1943,184.1268447
1/1/1944,184.1255474
2/1/1944,184.1255474
3/1/1944,184.1255474
4/1/1944,184.1255474
5/1/1944,184.1255474
6/1/1944,184.1255474
7/1/1944,184.1255474
8/1/1944,184.1255474
9/1/1944,184.1255474
10/1/1944,184.1255474
11/1/1944,184.1255474
12/1/1944,184.1255474
1/1/1945,184.1255474
2/1/1945,184.1255474
3/1/1945,184.1255474
4/1/1945,184.1255474
5/1/1945,184.1255474
6/1/1945,184.1255474
