datetime,Mean CH - layer 2 (Intermediate Aquifer)
11/1/1952,19.52021541
12/1/1952,19.52371494
1/1/1953,19.51870686
2/1/1953,19.5137207
3/1/1953,19.50949783
4/1/1953,19.51287355
5/1/1953,19.51849761
6/1/1953,19.50162001
7/1/1953,19.49647856
8/1/1953,19.49050914
9/1/1953,19.48318375
10/1/1953,19.47724443
11/1/1953,19.47067557
12/1/1953,19.47436901
1/1/1954,19.46840038
2/1/1954,19.46233398
3/1/1954,19.46413518
4/1/1954,19.45694754
5/1/1954,19.44946364
6/1/1954,19.44242163
7/1/1954,19.44749285
8/1/1954,19.43979062
9/1/1954,19.42354552
10/1/1954,19.4166634
11/1/1954,19.41044667
12/1/1954,19.40418565
1/1/1955,19.39700721
2/1/1955,19.39003256
3/1/1955,19.3840961
4/1/1955,19.37807462
5/1/1955,19.37207088
6/1/1955,19.36653688
7/1/1955,19.36003388
8/1/1955,19.35336278
9/1/1955,19.34582964
10/1/1955,19.337904
11/1/1955,19.32937876
12/1/1955,19.32045779
1/1/1956,19.31115848
2/1/1956,19.3010557
3/1/1956,19.29137848
4/1/1956,19.28086206
5/1/1956,19.27039214
6/1/1956,19.25941524
7/1/1956,19.24850594
8/1/1956,19.23647993
9/1/1956,19.23394297
10/1/1956,19.22157971
11/1/1956,19.20076367
12/1/1956,19.21042374
1/1/1957,19.19956294
2/1/1957,19.18881344
3/1/1957,19.18758886
4/1/1957,19.17721481
5/1/1957,19.16072308
6/1/1957,19.15035055
7/1/1957,19.14024578
8/1/1957,19.13198441
9/1/1957,19.12450797
10/1/1957,19.11702542
11/1/1957,19.10910365
12/1/1957,19.1007902
1/1/1958,19.09184499
2/1/1958,19.08336961
3/1/1958,19.07633761
4/1/1958,19.06778604
5/1/1958,19.05904338
6/1/1958,19.04992428
7/1/1958,19.04097303
8/1/1958,19.03280417
9/1/1958,19.0268308
10/1/1958,19.02040341
11/1/1958,19.01383428
12/1/1958,19.00744647
1/1/1959,19.00238323
2/1/1959,19.01121341
3/1/1959,18.99757745
4/1/1959,18.99469547
5/1/1959,18.99233187
6/1/1959,18.99002463
7/1/1959,18.98774229
8/1/1959,18.98512165
9/1/1959,18.98279712
10/1/1959,18.98067707
11/1/1959,18.97858721
12/1/1959,18.98346845
1/1/1960,18.98151663
2/1/1960,18.97989499
3/1/1960,18.97875576
4/1/1960,18.9779023
5/1/1960,18.97724588
6/1/1960,18.97658824
7/1/1960,18.97589002
8/1/1960,18.97490737
9/1/1960,18.97337932
10/1/1960,18.96941368
11/1/1960,18.96251407
12/1/1960,18.95446778
1/1/1961,18.94580468
2/1/1961,18.93063373
3/1/1961,18.93460116
4/1/1961,18.93239843
5/1/1961,18.93092453
6/1/1961,18.92963842
7/1/1961,18.92822219
8/1/1961,18.92639637
9/1/1961,18.9241182
10/1/1961,18.92141548
11/1/1961,18.91596279
12/1/1961,18.89838445
1/1/1962,18.88960448
2/1/1962,18.88123846
3/1/1962,18.87560852
4/1/1962,18.87229505
5/1/1962,18.86988796
6/1/1962,18.86762547
7/1/1962,18.86444308
8/1/1962,18.85985975
9/1/1962,18.85374335
10/1/1962,18.846001
11/1/1962,18.83677408
12/1/1962,18.82707472
1/1/1963,18.81657644
2/1/1963,18.80720846
3/1/1963,18.80132917
4/1/1963,18.79848708
5/1/1963,18.79630238
6/1/1963,18.79340477
7/1/1963,18.78897732
8/1/1963,18.78217798
9/1/1963,18.77288815
10/1/1963,18.76234391
11/1/1963,18.75049059
12/1/1963,18.73831527
1/1/1964,18.72540301
2/1/1964,18.71559022
3/1/1964,18.71090153
4/1/1964,18.70871978
5/1/1964,18.70681169
6/1/1964,18.70401856
7/1/1964,18.6977845
8/1/1964,18.68770118
9/1/1964,18.67495891
10/1/1964,18.66154203
11/1/1964,18.62672102
12/1/1964,18.61124772
1/1/1965,18.5939234
2/1/1965,18.57581117
3/1/1965,18.56108214
4/1/1965,18.55151456
5/1/1965,18.55540287
6/1/1965,18.5447925
7/1/1965,18.53836932
8/1/1965,18.52696124
9/1/1965,18.51122266
10/1/1965,18.49388371
11/1/1965,18.46330699
12/1/1965,18.44360226
1/1/1966,18.41082453
2/1/1966,18.39282561
3/1/1966,18.38171566
4/1/1966,18.37409374
5/1/1966,18.37730496
6/1/1966,18.37112678
7/1/1966,18.36174647
8/1/1966,18.34180662
9/1/1966,18.32330027
10/1/1966,18.31047725
11/1/1966,18.2891633
12/1/1966,18.26735036
1/1/1967,18.24359669
2/1/1967,18.21482998
3/1/1967,18.21627017
4/1/1967,18.21371318
5/1/1967,18.21220262
6/1/1967,18.21085383
7/1/1967,18.2093105
8/1/1967,18.21384764
9/1/1967,18.21453824
10/1/1967,18.20383397
11/1/1967,18.18587893
12/1/1967,18.16857293
1/1/1968,18.15531977
2/1/1968,18.15663187
3/1/1968,18.15431685
4/1/1968,18.15286067
5/1/1968,18.1519954
6/1/1968,18.15122882
7/1/1968,18.15033809
8/1/1968,18.14921156
9/1/1968,18.14646787
10/1/1968,18.1518939
11/1/1968,18.14136611
12/1/1968,18.12786245
1/1/1969,18.11738364
2/1/1969,18.11331088
3/1/1969,18.11121077
4/1/1969,18.10978957
5/1/1969,18.10907426
6/1/1969,18.10847038
7/1/1969,18.10794798
8/1/1969,18.10736637
9/1/1969,18.10666283
10/1/1969,18.10575426
11/1/1969,18.1038278
12/1/1969,18.10741409
1/1/1970,18.1148799
2/1/1970,18.1131795
3/1/1970,18.11237737
4/1/1970,18.11197453
5/1/1970,18.11183473
6/1/1970,18.11172449
7/1/1970,18.1116246
8/1/1970,18.11151921
9/1/1970,18.11120971
10/1/1970,18.11061748
11/1/1970,18.11573261
12/1/1970,18.11380039
1/1/1971,18.11190123
2/1/1971,18.11055317
3/1/1971,18.11980667
4/1/1971,18.11951603
5/1/1971,18.10948487
6/1/1971,18.10937612
7/1/1971,18.10926408
8/1/1971,18.1091077
9/1/1971,18.11860566
10/1/1971,18.12391245
11/1/1971,18.12227772
12/1/1971,18.1192331
1/1/1972,18.11605555
2/1/1972,18.12183135
3/1/1972,18.11987746
4/1/1972,18.1187257
5/1/1972,18.11806981
6/1/1972,18.11745467
7/1/1972,18.1167752
8/1/1972,18.11509857
9/1/1972,18.11783022
10/1/1972,18.10497229
11/1/1972,18.08640432
12/1/1972,18.05216685
1/1/1973,18.03468485
2/1/1973,18.03679006
3/1/1973,18.0343244
4/1/1973,18.03335091
5/1/1973,18.03290326
6/1/1973,18.03270641
7/1/1973,18.0325881
8/1/1973,18.03241881
9/1/1973,18.03221093
10/1/1973,18.03187225
11/1/1973,18.03114942
12/1/1973,18.03016221
1/1/1974,18.02904916
2/1/1974,18.02816133
3/1/1974,18.02767791
4/1/1974,18.02733033
5/1/1974,18.02711395
6/1/1974,18.02697635
7/1/1974,18.02682612
8/1/1974,18.02664105
9/1/1974,18.0263595
10/1/1974,18.02596349
11/1/1974,18.02522588
12/1/1974,18.02417226
1/1/1975,18.02289755
2/1/1975,18.0218517
3/1/1975,18.02121036
4/1/1975,18.00894264
5/1/1975,18.00862486
6/1/1975,18.00835768
7/1/1975,18.00804538
8/1/1975,18.00768073
9/1/1975,18.00719781
10/1/1975,18.00643411
11/1/1975,18.00519421
12/1/1975,18.00304781
1/1/1976,17.99474086
2/1/1976,17.97725852
3/1/1976,17.95861254
4/1/1976,17.94603051
5/1/1976,17.92413303
6/1/1976,17.89994166
7/1/1976,17.88489111
8/1/1976,17.84830358
9/1/1976,17.81937375
10/1/1976,17.79962446
11/1/1976,17.76927849
12/1/1976,17.73935661
1/1/1977,17.70785402
2/1/1977,17.69597584
3/1/1977,17.66034497
4/1/1977,17.62781909
5/1/1977,17.58501293
6/1/1977,17.55064631
7/1/1977,17.51873295
8/1/1977,17.48435091
9/1/1977,17.44491202
10/1/1977,17.40513227
11/1/1977,17.32718427
12/1/1977,17.26924821
1/1/1978,17.22734836
2/1/1978,17.20267353
3/1/1978,17.198547
4/1/1978,17.19540706
5/1/1978,17.19435461
6/1/1978,17.1935417
7/1/1978,17.19265842
8/1/1978,17.19129054
9/1/1978,17.18862497
10/1/1978,17.19347267
11/1/1978,17.19595319
12/1/1978,17.19678536
1/1/1979,17.19209498
2/1/1979,17.18840133
3/1/1979,17.17348707
4/1/1979,17.17246588
5/1/1979,17.17200842
6/1/1979,17.17161153
7/1/1979,17.17117749
8/1/1979,17.17030357
9/1/1979,17.17572403
10/1/1979,17.16130223
11/1/1979,17.13531844
12/1/1979,17.10372837
1/1/1980,17.07051671
2/1/1980,17.07905536
3/1/1980,17.07581503
4/1/1980,17.07347747
5/1/1980,17.07258825
6/1/1980,17.07191831
7/1/1980,17.07119587
8/1/1980,17.07021633
9/1/1980,17.06877182
10/1/1980,17.06648161
11/1/1980,17.06280425
12/1/1980,17.05763441
1/1/1981,17.06124491
2/1/1981,17.05796524
3/1/1981,17.05561016
4/1/1981,17.05447356
5/1/1981,17.05375848
6/1/1981,17.0590843
7/1/1981,17.01648689
8/1/1981,17.00398109
9/1/1981,16.97586914
10/1/1981,16.93605154
11/1/1981,16.90654366
12/1/1981,16.86919425
1/1/1982,16.87588573
2/1/1982,16.87224418
3/1/1982,16.86945448
4/1/1982,16.86790672
5/1/1982,16.86736856
6/1/1982,16.86701363
7/1/1982,16.86676054
8/1/1982,16.86651151
9/1/1982,16.86617406
10/1/1982,16.86557812
11/1/1982,16.86445084
12/1/1982,16.86238858
1/1/1983,16.85970113
2/1/1983,16.85745154
3/1/1983,16.85626536
4/1/1983,16.85573888
5/1/1983,16.85546853
6/1/1983,16.8553428
7/1/1983,16.85527594
8/1/1983,16.8552275
9/1/1983,16.85517931
10/1/1983,16.85512938
11/1/1983,16.8550789
12/1/1983,16.85502449
1/1/1984,16.85496697
2/1/1984,16.85491678
3/1/1984,16.85487031
4/1/1984,16.85482152
5/1/1984,16.85477617
6/1/1984,16.85473294
7/1/1984,16.85469565
8/1/1984,16.85466065
9/1/1984,16.85462526
10/1/1984,16.85458682
11/1/1984,16.8545462
12/1/1984,16.85450647
1/1/1985,16.85446457
2/1/1985,16.85440534
3/1/1985,16.85434323
4/1/1985,16.85428979
5/1/1985,16.85424447
6/1/1985,16.85422146
7/1/1985,16.85421027
8/1/1985,16.8542004
9/1/1985,16.8541812
10/1/1985,16.85414768
11/1/1985,16.85403893
12/1/1985,16.85362034
1/1/1986,16.85256287
2/1/1986,16.85189052
3/1/1986,16.85165367
4/1/1986,16.85155408
5/1/1986,16.8515083
6/1/1986,16.85148814
7/1/1986,16.85147657
8/1/1986,16.85146832
9/1/1986,16.85146046
10/1/1986,16.85145291
11/1/1986,16.85144519
12/1/1986,16.85143782
1/1/1987,16.85141802
2/1/1987,16.85131629
3/1/1987,16.8511623
4/1/1987,16.85103982
5/1/1987,16.85095754
6/1/1987,16.85085835
7/1/1987,16.85065829
8/1/1987,16.8500872
9/1/1987,16.84847962
10/1/1987,16.84517444
11/1/1987,16.82879132
12/1/1987,16.80131295
1/1/1988,16.79559465
2/1/1988,16.79234556
3/1/1988,16.78960557
4/1/1988,16.7874933
5/1/1988,16.78557596
6/1/1988,16.76245935
7/1/1988,16.74035916
8/1/1988,16.69969584
9/1/1988,16.67560831
10/1/1988,16.629944
11/1/1988,16.61018615
12/1/1988,16.56599637
1/1/1989,16.53407153
2/1/1989,16.53041389
3/1/1989,16.51757091
4/1/1989,16.51512127
5/1/1989,16.51352402
6/1/1989,16.51094658
7/1/1989,16.48373343
8/1/1989,16.45258322
9/1/1989,16.40260367
10/1/1989,16.35858085
11/1/1989,16.30269149
12/1/1989,16.27047152
1/1/1990,16.2281468
2/1/1990,16.22317133
3/1/1990,16.20989619
4/1/1990,16.19660553
5/1/1990,16.1933057
6/1/1990,16.15930689
7/1/1990,16.1279277
