Date,Subsidence_ft,Source
1/1/1901,0,Leveling
1/1/1931,0.71,Leveling
1/1/1940,1.12,Leveling
1/1/1947,1.21,Leveling
1/1/1948,1.21,Leveling
1/1/1953,1.22,Leveling
1/1/1957,1.18,Leveling
1/1/1959,1.18,Leveling
1/1/1962,1.2,Leveling
1/1/1972,1.23,Leveling
8/1/2004,1.51,Leveling
9/1/2004,1.5,InSAR
10/1/2004,1.5,InSAR
11/1/2004,1.5,InSAR
12/1/2004,1.51,InSAR
1/1/2005,1.51,InSAR
2/1/2005,1.51,InSAR
3/1/2005,1.5,InSAR
4/1/2005,1.49,InSAR
1/1/2006,1.52,InSAR
2/1/2006,1.52,InSAR
3/1/2006,1.49,InSAR
4/1/2006,1.49,InSAR
5/1/2006,1.5,InSAR
6/1/2006,1.5,InSAR
12/1/2006,1.53,InSAR
1/1/2007,1.53,InSAR
2/1/2007,1.53,InSAR
8/1/2007,1.56,InSAR
9/1/2007,1.56,InSAR
2/1/2008,1.55,InSAR
3/1/2008,1.55,InSAR
5/1/2009,1.57,InSAR
6/1/2009,1.58,InSAR
7/1/2009,1.58,InSAR
8/1/2009,1.59,InSAR
9/1/2009,1.59,InSAR
10/1/2009,1.58,InSAR
11/1/2009,1.59,InSAR
12/1/2009,1.59,InSAR
1/1/2010,1.59,InSAR
2/1/2010,1.58,InSAR
3/1/2010,1.58,InSAR
4/1/2010,1.56,InSAR
5/1/2010,1.56,InSAR
6/1/2010,1.58,InSAR
7/1/2015,1.63,Leveling
8/1/2015,1.63,InSAR
9/1/2015,1.63,InSAR
10/1/2015,1.64,InSAR
11/1/2015,1.64,InSAR
12/1/2015,1.65,InSAR
1/1/2016,1.66,InSAR
2/1/2016,1.67,InSAR
3/1/2016,1.67,InSAR
4/1/2016,1.68,InSAR
5/1/2016,1.68,InSAR
6/1/2016,1.7,InSAR
7/1/2016,1.7,InSAR
8/1/2016,1.7,InSAR
9/1/2016,1.7,InSAR
10/1/2016,1.69,InSAR
11/1/2016,1.71,InSAR
12/1/2016,1.7,InSAR
1/1/2017,1.71,InSAR
2/1/2017,1.73,InSAR
3/1/2017,1.73,InSAR
4/1/2017,1.73,InSAR
5/1/2017,1.74,InSAR
6/1/2017,1.73,InSAR
7/1/2017,1.72,InSAR
8/1/2017,1.73,InSAR
9/1/2017,1.72,InSAR
10/1/2017,1.71,InSAR
11/1/2017,1.72,InSAR
12/1/2017,1.72,InSAR
1/1/2018,1.72,InSAR
2/1/2018,1.73,InSAR
3/1/2018,1.72,InSAR
4/1/2018,1.74,InSAR
5/1/2018,1.75,InSAR
6/1/2018,1.75,InSAR
7/1/2018,1.76,InSAR
8/1/2018,1.78,InSAR
9/1/2018,1.78,InSAR
10/1/2018,1.79,InSAR
11/1/2018,1.8,InSAR
12/1/2018,1.79,InSAR
1/1/2019,1.8,InSAR
2/1/2019,1.81,InSAR
3/1/2019,1.81,InSAR
4/1/2019,1.83,InSAR
5/1/2019,1.8,InSAR
6/1/2019,1.78,InSAR
7/1/2019,1.78,InSAR
8/1/2019,1.77,InSAR
9/1/2019,1.76,InSAR
10/1/2019,1.76,InSAR
11/1/2019,1.76,InSAR
12/1/2019,1.76,InSAR
1/1/2020,1.79,InSAR
2/1/2020,1.8,InSAR
3/1/2020,1.81,InSAR
4/1/2020,1.82,InSAR
5/1/2020,1.83,InSAR
6/1/2020,1.84,InSAR
7/1/2020,1.85,InSAR
8/1/2020,1.88,InSAR
9/1/2020,1.91,InSAR
10/1/2020,1.92,InSAR
11/1/2020,1.89,InSAR
12/1/2020,1.87,InSAR
1/1/2021,1.86,InSAR
2/1/2021,1.85,InSAR
3/1/2021,1.86,InSAR
4/1/2021,1.87,InSAR
5/1/2021,1.89,InSAR
6/1/2021,1.93,InSAR
7/1/2021,1.96,InSAR
8/1/2021,1.99,InSAR
9/1/2021,1.99,InSAR
10/1/2021,1.98,InSAR
11/1/2021,1.97,InSAR
12/1/2021,1.95,InSAR
1/1/2022,1.93,InSAR
2/1/2022,1.94,InSAR
3/1/2022,1.93,InSAR
4/1/2022,1.94,InSAR
5/1/2022,1.98,InSAR
6/1/2022,2.01,InSAR
7/1/2022,2.06,InSAR
8/1/2022,2.09,InSAR
9/1/2022,2.08,InSAR
10/1/2022,2.08,InSAR
11/1/2022,2.07,InSAR
12/1/2022,2.07,InSAR
1/1/2023,2.06,InSAR
2/1/2023,2.05,InSAR
3/1/2023,2.06,InSAR
4/1/2023,2.08,InSAR
5/1/2023,2.04,InSAR
6/1/2023,2.04,InSAR
7/1/2023,2.02,InSAR
8/1/2023,2.03,InSAR
9/1/2023,2.01,InSAR
10/1/2023,2,InSAR
11/1/2023,2.02,InSAR
12/1/2023,2,InSAR
1/1/2024,1.99,InSAR
2/1/2024,2,InSAR
3/1/2024,2,InSAR
4/26/2024,1.99,Leveling
