Date,BLS,Alt,Aquifer
1/27/1922,,217.05,Upper
10/24/1922,,216.65,Upper
11/5/1923,,215.65,Upper
11/19/1924,,210.65,Upper
3/25/1925,,214.25,Upper
10/26/1925,,208.45,Upper
3/30/1926,,208.25,Upper
9/1/1926,,207.85,Upper
3/1/1927,,222.35,Upper
9/1/1927,,217.65,Upper
3/1/1928,,219.85,Upper
9/1/1928,,214.95,Upper
11/8/1929,,205.95,Upper
11/10/1930,,201.15,Upper
10/23/1931,,198.75,Upper
11/15/1932,,202.05,Upper
1/30/1934,,201.25,Upper
12/28/1934,,199.85,Upper
12/2/1937,,201.45,Upper
12/6/1938,,206.65,Upper
11/8/1939,,201.65,Upper
12/1/1939,,201.85,Upper
1/2/1940,,202.05,Upper
11/19/1941,,208.06,Upper
3/30/1942,,212.66,Upper
9/2/1942,,192.26,Upper
3/29/1943,,210.36,Upper
11/29/1943,,204.66,Upper
3/20/1944,,207.16,Upper
12/5/1944,,201.76,Upper
3/6/1945,,203.86,Upper
9/5/1945,,177.66,Upper
3/12/1946,,201.46,Upper
7/24/1946,,177.16,Upper
3/4/1947,,202.66,Upper
7/9/1947,,177.66,Upper
7/7/1948,,178.06,Upper
3/8/1949,,195.16,Upper
12/12/1949,,190.76,Upper
3/10/1950,,192.16,Upper
11/7/1950,,186.26,Upper
3/14/1951,,193.46,Upper
10/8/1951,,181.06,Upper
3/17/1952,,192.56,Upper
10/23/1952,,183.06,Upper
10/12/1953,,166.56,Upper
10/18/1954,,174.66,Upper
2/4/1955,,180.96,Upper
10/26/1955,,166.86,Upper
2/27/1956,,184.46,Upper
12/3/1956,,175.46,Upper
2/4/1957,,171.06,Upper
3/7/1957,,182.46,Upper
2/24/1958,,182.26,Upper
12/30/1958,,173.66,Upper
3/3/1959,,180.36,Upper
12/4/1959,,196.46,Upper
2/29/1960,,169.16,Upper
12/6/1960,,162.16,Upper
2/21/1961,,164.36,Upper
12/7/1961,,151.66,Upper
2/23/1962,,148.16,Upper
2/19/1963,,138.16,Upper
2/17/1964,,147.26,Upper
10/9/1964,,124.66,Upper
2/15/1965,,134.86,Upper
12/1/1965,,130.04,Upper
2/8/1966,,135.56,Upper
2/15/1967,,130.86,Upper
2/22/1968,,137.36,Upper
3/7/1969,,127.96,Upper
2/16/1970,,154.26,Upper
11/17/1970,,147.16,Upper
2/15/1971,,153.46,Upper
11/29/1971,,134.76,Upper
2/9/1972,,148.16,Upper
10/10/1972,,148.16,Upper
2/19/1973,,137.16,Upper
10/15/1973,,126.56,Upper
2/5/1974,,136.66,Upper
10/3/1974,,129.16,Upper
1/31/1975,,134.66,Upper
10/6/1975,,128.46,Upper
1/29/1976,,129.36,Upper
7/26/1976,,128.16,Upper
10/8/1976,,122.16,Upper
1/26/1977,,129.16,Upper
6/2/1977,,126.16,Upper
8/8/1977,,97.16,Upper
10/17/1977,,108.16,Upper
1/31/1978,,124.36,Upper
10/10/1978,,122.16,Upper
1/26/1979,,125.36,Upper
9/25/1979,,124.16,Upper
2/4/1980,,127.96,Upper
11/13/1980,,77.66,Upper
2/9/1981,,86.66,Upper
9/28/1981,,88.16,Upper
1/28/1982,,83.66,Upper
10/6/1982,,93.16,Upper
2/3/1983,,119.16,Upper
11/1/1983,,124.16,Upper
1/31/1984,,127.16,Upper
11/1/1984,,117.66,Upper
1/28/1985,,164.16,Upper
10/8/1985,,106.26,Upper
2/4/1986,,118.56,Upper
1/30/1987,,138.16,Upper
10/11/1987,,103.66,Upper
1/31/1988,,120.16,Upper
10/8/1988,,97.26,Upper
1/21/1989,,115.16,Upper
9/28/1989,,91.36,Upper
2/4/1990,,96.96,Upper
2/13/1991,,63.36,Upper
10/7/1991,,68.16,Upper
1/30/1992,,105.16,Upper
9/24/1992,,64.16,Upper
1/26/1993,,74.16,Upper
11/1/1993,,54.16,Upper
2/14/1994,,72.16,Upper
10/12/1994,,50.36,Upper
1/25/1995,,67.76,Upper
10/16/1995,,65.16,Upper
1/23/1996,,63.16,Upper
9/20/1996,,62.16,Upper
1/17/1997,,40.16,Upper
10/21/1997,,55.16,Upper
2/12/1998,,42.16,Upper
10/26/1998,,65.16,Upper
2/22/1999,,67.16,Upper
10/19/1999,,64.16,Upper
1/31/2000,,72.16,Upper
1/24/2001,,63.16,Upper
2/6/2003,,70.16,Upper
10/2/2003,,57.16,Upper
2/4/2005,,38.16,Upper
10/19/2005,,60.16,Upper
2/1/2006,,63.16,Upper
10/24/2006,,69.16,Upper
2/20/2007,,56.16,Upper
2/28/2011,,7.16,Upper
2/25/2013,,-2.84,Upper
2/19/2014,,-25.84,Upper
3/9/2017,,-70,Upper
3/13/2018,,-73,Upper
10/15/2018,,-83,Upper
3/14/2019,,-72,Upper
10/18/2019,,-83,Upper
3/11/2020,,-72,Upper
11/19/1941,,202.34,Lower
3/23/1942,,206.14,Lower
12/12/1942,,202.44,Lower
3/29/1943,,204.64,Lower
11/29/1943,,199.64,Lower
3/20/1944,,201.24,Lower
12/4/1944,,196.64,Lower
