Date,BLS,Alt,Aquifer
6/22/1953,,105.01,Upper
7/3/1953,,105.01,Upper
7/9/1953,,103.11,Upper
8/6/1953,,88.61,Upper
8/24/1953,,95.91,Upper
9/2/1953,,98.01,Upper
9/11/1953,,98.81,Upper
9/21/1953,,97.71,Upper
10/9/1953,,96.11,Upper
10/29/1953,,97.51,Upper
11/23/1953,,98.11,Upper
12/14/1953,,99.51,Upper
1/4/1954,,101.61,Upper
1/18/1954,,102.41,Upper
1/25/1954,,102.41,Upper
2/23/1954,,101.01,Upper
3/22/1954,,102.21,Upper
4/20/1954,,102.31,Upper
5/20/1954,,93.91,Upper
6/17/1954,,88.21,Upper
7/20/1954,,85.01,Upper
8/19/1954,,87.11,Upper
9/22/1954,,93.91,Upper
10/21/1954,,88.01,Upper
11/22/1954,,96.81,Upper
11/30/1954,,97.31,Upper
12/16/1954,,98.91,Upper
1/25/1955,,100.81,Upper
2/17/1955,,101.01,Upper
3/23/1955,,100.81,Upper
4/18/1955,,95.31,Upper
5/20/1955,,93.21,Upper
6/13/1955,,88.31,Upper
7/18/1955,,82.01,Upper
8/16/1955,,83.01,Upper
9/20/1955,,90.61,Upper
10/20/1955,,90.01,Upper
11/17/1955,,93.81,Upper
12/14/1955,,96.11,Upper
1/18/1956,,101.21,Upper
2/14/1956,,99.61,Upper
3/15/1956,,102.51,Upper
3/28/1956,,81.51,Upper
4/17/1956,,101.41,Upper
5/15/1956,,101.61,Upper
6/18/1956,,91.01,Upper
7/17/1956,,79.51,Upper
8/22/1956,,84.01,Upper
9/20/1956,,89.81,Upper
1/15/1958,,94.11,Upper
2/17/1958,,96.01,Upper
3/19/1958,,98.81,Upper
4/10/1958,,101.71,Upper
5/15/1958,,100.91,Upper
6/16/1958,,91.21,Upper
7/15/1958,,74.91,Upper
8/18/1958,,87.01,Upper
9/16/1958,,93.01,Upper
10/20/1958,,93.61,Upper
11/17/1958,,94.81,Upper
12/15/1958,,96.01,Upper
1/14/1959,,97.81,Upper
2/16/1959,,99.41,Upper
3/16/1959,,100.41,Upper
4/16/1959,,88.41,Upper
5/14/1959,,86.01,Upper
6/15/1959,,77.21,Upper
7/15/1959,,67.31,Upper
8/17/1959,,79.91,Upper
9/15/1959,,85.01,Upper
10/14/1959,,85.91,Upper
11/16/1959,,86.71,Upper
12/15/1959,,88.41,Upper
1/18/1960,,90.41,Upper
2/15/1960,,93.51,Upper
3/14/1960,,93.01,Upper
4/13/1960,,87.91,Upper
5/16/1960,,71.61,Upper
6/9/1960,,71.91,Upper
7/12/1960,,57.11,Upper
8/18/1960,,76.51,Upper
9/15/1960,,80.61,Upper
10/14/1960,,75.01,Upper
11/14/1960,,81.01,Upper
12/20/1960,,85.11,Upper
1/16/1961,,86.51,Upper
2/20/1961,,88.31,Upper
3/21/1961,,88.91,Upper
4/24/1961,,70.71,Upper
5/29/1961,,68.71,Upper
6/30/1961,,64.51,Upper
7/21/1961,,56.81,Upper
8/24/1961,,69.81,Upper
9/27/1961,,75.01,Upper
10/31/1961,,64.21,Upper
11/22/1961,,74.61,Upper
12/20/1961,,80.41,Upper
1/23/1962,,81.01,Upper
2/20/1962,,83.11,Upper
3/27/1962,,85.01,Upper
5/7/1962,,66.61,Upper
6/7/1962,,62.61,Upper
7/9/1962,,52.41,Upper
7/26/1962,,55.81,Upper
8/30/1962,,66.71,Upper
9/28/1962,,70.11,Upper
11/13/1962,,76.11,Upper
12/7/1962,,77.81,Upper
1/9/1963,,79.51,Upper
2/6/1963,,81.21,Upper
3/5/1963,,82.81,Upper
4/4/1963,,83.71,Upper
5/3/1963,,84.81,Upper
6/7/1963,,69.71,Upper
7/9/1963,,49.91,Upper
8/12/1963,,58.41,Upper
10/8/1963,,70.01,Upper
11/12/1963,,74.21,Upper
12/6/1963,,76.71,Upper
1/7/1964,,76.51,Upper
2/4/1964,,79.61,Upper
3/9/1964,,80.31,Upper
4/10/1964,,69.11,Upper
5/5/1964,,61.21,Upper
6/4/1964,,51.81,Upper
7/2/1964,,46.41,Upper
8/7/1964,,46.01,Upper
9/8/1964,,55.51,Upper
10/5/1964,,58.31,Upper
11/9/1964,,63.21,Upper
12/4/1964,,66.01,Upper
1/6/1965,,69.31,Upper
2/5/1965,,71.81,Upper
3/5/1965,,72.61,Upper
4/8/1965,,73.01,Upper
5/7/1965,,69.61,Upper
6/7/1965,,48.91,Upper
7/6/1965,,43.21,Upper
8/6/1965,,44.61,Upper
9/3/1965,,53.01,Upper
10/4/1965,,56.91,Upper
11/5/1965,,58.61,Upper
12/3/1965,,65.51,Upper
1/5/1966,,67.81,Upper
2/9/1966,,70.01,Upper
3/7/1966,,71.11,Upper
4/11/1966,,68.51,Upper
5/9/1966,,48.61,Upper
5/17/1966,,44.21,Upper
6/13/1966,,38.51,Upper
6/21/1966,,35.21,Upper
7/11/1966,,36.91,Upper
7/19/1966,,32.11,Upper
8/8/1966,,42.71,Upper
8/17/1966,,39.31,Upper
9/12/1966,,48.71,Upper
9/20/1966,,49.81,Upper
10/10/1966,,50.41,Upper
10/17/1966,,49.01,Upper
11/7/1966,,54.01,Upper
11/16/1966,,56.41,Upper
12/12/1966,,60.71,Upper
12/21/1966,,61.41,Upper
1/10/1967,,63.01,Upper
1/18/1967,,61.41,Upper
2/13/1967,,65.91,Upper
2/25/1967,,67.31,Upper
3/14/1967,,68.11,Upper
3/21/1967,,68.01,Upper
4/11/1967,,69.31,Upper
4/20/1967,,69.61,Upper
5/15/1967,,70.41,Upper
5/22/1967,,69.11,Upper
6/12/1967,,64.01,Upper
6/19/1967,,61.61,Upper
7/17/1967,,56.91,Upper
7/25/1967,,56.61,Upper
8/14/1967,,54.11,Upper
8/25/1967,,54.31,Upper
9/11/1967,,56.01,Upper
9/18/1967,,57.81,Upper
10/9/1967,,60.21,Upper
10/23/1967,,61.71,Upper
11/20/1967,,64.41,Upper
11/27/1967,,65.31,Upper
12/18/1967,,67.11,Upper
12/19/1967,,67.31,Upper
1/16/1968,,68.71,Upper
1/24/1968,,68.81,Upper
