datetime,Mean CH - layer 3 (Principal Aquifer)
10/1/1944,294.2684569
11/1/1944,294.1242234
12/1/1944,293.974972
1/1/1945,293.8131149
2/1/1945,293.6227546
3/1/1945,293.4311469
4/1/1945,293.2226556
5/1/1945,293.0392725
6/1/1945,292.8975839
7/1/1945,292.7523019
8/1/1945,292.6128414
9/1/1945,292.5497414
10/1/1945,292.4165518
11/1/1945,292.2825686
12/1/1945,292.1507768
1/1/1946,291.9599197
2/1/1946,291.8366171
3/1/1946,291.7226699
4/1/1946,291.5855874
5/1/1946,291.4561918
6/1/1946,291.3770745
7/1/1946,291.2260888
8/1/1946,291.0660085
9/1/1946,290.9406577
10/1/1946,290.8217674
11/1/1946,290.7079111
12/1/1946,290.6177571
1/1/1947,290.426458
2/1/1947,290.4043091
3/1/1947,290.4065002
4/1/1947,290.3613154
5/1/1947,290.3275866
6/1/1947,290.2953408
7/1/1947,290.2642555
8/1/1947,290.2337878
9/1/1947,290.2560982
10/1/1947,290.2273306
11/1/1947,290.1974144
12/1/1947,290.167224
1/1/1948,290.1345558
2/1/1948,290.100541
3/1/1948,290.0671297
4/1/1948,290.0285234
5/1/1948,289.9878968
6/1/1948,289.9409019
7/1/1948,289.8961998
8/1/1948,289.8528449
9/1/1948,289.8047329
10/1/1948,289.7560028
11/1/1948,289.7578504
12/1/1948,289.7041359
1/1/1949,289.6963695
2/1/1949,289.630593
3/1/1949,289.5657961
4/1/1949,289.4330947
5/1/1949,289.3609543
6/1/1949,289.2295964
7/1/1949,289.1593505
8/1/1949,289.083986
9/1/1949,288.946464
10/1/1949,288.8690549
11/1/1949,288.7905595
12/1/1949,288.7128494
1/1/1950,288.6830286
2/1/1950,288.5932127
3/1/1950,288.5087694
4/1/1950,288.4182877
5/1/1950,288.3299971
6/1/1950,288.2370426
7/1/1950,288.1409445
8/1/1950,287.981616
9/1/1950,287.8675113
10/1/1950,287.7634241
11/1/1950,287.6597403
12/1/1950,287.560758
1/1/1951,287.4575451
2/1/1951,287.3090874
3/1/1951,287.2494684
4/1/1951,287.1828499
5/1/1951,287.1273655
6/1/1951,287.0754003
7/1/1951,287.0273049
8/1/1951,286.9809121
9/1/1951,286.940674
10/1/1951,286.9014432
11/1/1951,286.9132904
12/1/1951,286.8726212
1/1/1952,286.8317134
2/1/1952,286.7946064
3/1/1952,286.761529
4/1/1952,286.7807837
5/1/1952,286.7444951
6/1/1952,286.7048687
7/1/1952,286.6618279
8/1/1952,286.5999903
9/1/1952,286.5159433
10/1/1952,286.4346995
11/1/1952,286.3592342
12/1/1952,286.3053993
1/1/1953,286.2648589
2/1/1953,286.30357
3/1/1953,286.2733342
4/1/1953,286.2391729
5/1/1953,286.2050745
6/1/1953,286.1665315
7/1/1953,286.1227776
8/1/1953,286.0551345
9/1/1953,285.9529847
10/1/1953,285.7595021
11/1/1953,285.6559258
12/1/1953,285.561956
1/1/1954,285.4862699
2/1/1954,285.4360284
3/1/1954,285.3947174
4/1/1954,285.3479981
5/1/1954,285.3044411
6/1/1954,285.2673267
7/1/1954,285.2341872
8/1/1954,285.2012399
9/1/1954,285.2568602
10/1/1954,285.2245702
11/1/1954,285.192057
12/1/1954,285.1608826
1/1/1955,285.1286241
2/1/1955,284.962777
3/1/1955,284.9331246
4/1/1955,284.9684221
5/1/1955,284.9363576
6/1/1955,284.9025062
7/1/1955,284.8662672
8/1/1955,284.8229632
9/1/1955,284.7707568
10/1/1955,284.7117028
11/1/1955,284.5774929
12/1/1955,284.4420719
1/1/1956,284.3717554
2/1/1956,284.3905719
3/1/1956,284.3497569
4/1/1956,284.3276096
5/1/1956,284.2864105
6/1/1956,284.1538472
7/1/1956,284.1108491
8/1/1956,284.0650769
9/1/1956,284.0065914
10/1/1956,283.9398919
11/1/1956,283.8595801
12/1/1956,283.7786035
1/1/1957,283.7183392
2/1/1957,283.6597942
3/1/1957,283.6050582
4/1/1957,283.5481975
5/1/1957,283.4127905
6/1/1957,283.0204277
7/1/1957,282.9415788
8/1/1957,282.6801169
9/1/1957,282.1285662
10/1/1957,281.3895487
11/1/1957,280.807949
12/1/1957,280.2157685
1/1/1958,279.5220921
2/1/1958,278.8625094
3/1/1958,278.8854535
4/1/1958,278.8380475
5/1/1958,278.7900817
6/1/1958,278.7935618
7/1/1958,278.6501865
8/1/1958,278.5598496
9/1/1958,278.4717282
10/1/1958,278.3878202
11/1/1958,278.2956767
12/1/1958,278.2634822
1/1/1959,278.1818371
2/1/1959,278.1293193
3/1/1959,278.0879995
4/1/1959,278.0451802
5/1/1959,278.000633
6/1/1959,277.9408035
7/1/1959,277.8044124
8/1/1959,277.6510438
9/1/1959,277.3306382
10/1/1959,276.8107472
11/1/1959,276.0689085
12/1/1959,275.5248442
1/1/1960,275.0555566
2/1/1960,274.7935816
3/1/1960,274.6021172
4/1/1960,274.5045482
5/1/1960,274.3950129
6/1/1960,274.3403631
7/1/1960,274.2814185
8/1/1960,274.1977544
9/1/1960,274.0875173
10/1/1960,273.9513292
11/1/1960,273.8108383
12/1/1960,273.6601914
1/1/1961,273.472277
2/1/1961,273.1896095
3/1/1961,272.9648534
4/1/1961,272.6595287
5/1/1961,272.1916456
6/1/1961,271.8941258
7/1/1961,271.7143672
8/1/1961,271.4878982
9/1/1961,271.2715928
10/1/1961,271.0711321
11/1/1961,270.8782817
12/1/1961,270.6055934
1/1/1962,270.3376141
2/1/1962,270.2114275
3/1/1962,270.073433
4/1/1962,269.9408063
5/1/1962,269.8138704
6/1/1962,269.6797865
7/1/1962,269.5418392
8/1/1962,269.3349004
9/1/1962,269.1041456
10/1/1962,268.7229494
11/1/1962,268.1626409
12/1/1962,267.4210849
1/1/1963,266.7365557
2/1/1963,266.1141385
3/1/1963,265.586284
4/1/1963,265.0533326
5/1/1963,264.5798255
6/1/1963,264.0541133
7/1/1963,263.4013678
8/1/1963,262.8297176
9/1/1963,262.1237257
10/1/1963,261.3125998
11/1/1963,260.4234759
12/1/1963,259.7352696
1/1/1964,259.1765615
2/1/1964,258.927192
3/1/1964,258.5204698
4/1/1964,258.2314782
5/1/1964,257.9702191
6/1/1964,257.7178555
7/1/1964,257.48785
8/1/1964,257.3697738
9/1/1964,257.1475515
10/1/1964,256.9325311
11/1/1964,256.6987566
12/1/1964,256.3990085
1/1/1965,256.1679795
2/1/1965,255.9433282
3/1/1965,255.8529815
4/1/1965,255.5754662
5/1/1965,255.4890771
6/1/1965,255.2389809
7/1/1965,255.0509924
8/1/1965,254.7339357
9/1/1965,254.5521661
10/1/1965,254.3851323
11/1/1965,254.0342009
12/1/1965,253.8446669
1/1/1966,253.7145593
2/1/1966,253.6188591
3/1/1966,253.5455943
4/1/1966,253.4761284
5/1/1966,253.4141146
6/1/1966,253.2821593
7/1/1966,253.2149232
8/1/1966,253.1392609
9/1/1966,253.044058
10/1/1966,252.938741
11/1/1966,252.879815
12/1/1966,252.7661713
1/1/1967,252.6484541
2/1/1967,252.5256959
3/1/1967,252.4090867
4/1/1967,252.2751626
5/1/1967,252.2602802
6/1/1967,252.1261738
7/1/1967,252.1170602
8/1/1967,251.975457
9/1/1967,251.8300177
10/1/1967,251.6956681
11/1/1967,251.5609504
12/1/1967,251.4331681
1/1/1968,251.3097566
2/1/1968,251.2631034
3/1/1968,251.2169837
4/1/1968,251.1169201
5/1/1968,251.019998
6/1/1968,251.0379219
7/1/1968,250.9361996
8/1/1968,250.8287845
9/1/1968,250.7155493
10/1/1968,250.6019754
11/1/1968,250.4848796
12/1/1968,250.3631146
1/1/1969,250.2382921
2/1/1969,250.1155833
3/1/1969,250.0240474
4/1/1969,249.9189239
5/1/1969,249.8027234
6/1/1969,249.6408294
7/1/1969,249.5257729
8/1/1969,249.252926
9/1/1969,248.9015023
10/1/1969,248.427621
11/1/1969,247.9609332
12/1/1969,247.4925563
1/1/1970,247.1671289
2/1/1970,246.934869
3/1/1970,246.764798
4/1/1970,246.5847067
5/1/1970,246.4709792
6/1/1970,246.1757473
7/1/1970,246.0711021
8/1/1970,245.9061698
9/1/1970,245.746191
10/1/1970,245.5939939
11/1/1970,245.4395492
12/1/1970,245.404762
1/1/1971,245.2562931
2/1/1971,245.1125881
3/1/1971,244.9834708
4/1/1971,244.8417835
5/1/1971,244.7059455
6/1/1971,244.5673392
7/1/1971,244.4341456
8/1/1971,244.2358379
9/1/1971,244.097699
10/1/1971,244.0703362
11/1/1971,243.9333947
12/1/1971,243.9310233
1/1/1972,243.8087997
2/1/1972,243.6883668
3/1/1972,243.5140042
4/1/1972,243.3941778
5/1/1972,243.2779322
6/1/1972,243.1615466
7/1/1972,243.0528508
8/1/1972,242.9433089
9/1/1972,242.9594725
10/1/1972,242.9842496
11/1/1972,242.817182
12/1/1972,242.7381419
1/1/1973,242.6627801
2/1/1973,242.5913903
3/1/1973,242.5292099
4/1/1973,242.4618923
5/1/1973,242.3973634
6/1/1973,242.3307193
7/1/1973,242.2654154
8/1/1973,242.1965214
9/1/1973,242.1258464
10/1/1973,242.0538648
11/1/1973,241.9752247
12/1/1973,241.8953961
1/1/1974,241.7347769
2/1/1974,241.6466366
3/1/1974,241.5653027
4/1/1974,241.4703171
5/1/1974,241.3620612
6/1/1974,241.2837282
7/1/1974,241.0676172
8/1/1974,240.779509
9/1/1974,240.44303
10/1/1974,240.0680639
11/1/1974,239.6226156
12/1/1974,239.1504188
1/1/1975,238.6465042
2/1/1975,238.2064056
3/1/1975,237.7618654
4/1/1975,237.3099015
5/1/1975,236.8755983
6/1/1975,236.4275903
7/1/1975,235.9988609
8/1/1975,235.5723146
9/1/1975,235.1950485
10/1/1975,234.8633845
11/1/1975,234.5477802
12/1/1975,234.316684
1/1/1976,234.1314002
2/1/1976,234.0330438
3/1/1976,233.9684009
4/1/1976,233.8994023
5/1/1976,233.8272195
6/1/1976,233.7391733
7/1/1976,233.5988383
8/1/1976,233.3679707
9/1/1976,233.0304158
10/1/1976,232.9001072
11/1/1976,232.808076
12/1/1976,232.7462849
1/1/1977,232.6859137
2/1/1977,232.6269052
3/1/1977,232.5750848
4/1/1977,232.5847721
5/1/1977,232.5278919
6/1/1977,232.4658323
7/1/1977,232.3881878
8/1/1977,232.1994426
9/1/1977,231.8095438
10/1/1977,231.2456075
11/1/1977,230.7363607
12/1/1977,230.5357853
1/1/1978,230.3866818
2/1/1978,230.2371239
3/1/1978,230.1744501
4/1/1978,230.1092463
5/1/1978,230.0475988
6/1/1978,229.9844951
7/1/1978,229.9233097
8/1/1978,229.8595811
9/1/1978,229.7951735
10/1/1978,229.798077
11/1/1978,229.7323686
12/1/1978,229.6691942
1/1/1979,229.6044579
2/1/1979,229.5392607
3/1/1979,229.6012733
4/1/1979,229.5358949
5/1/1979,229.4724871
6/1/1979,229.406508
7/1/1979,229.3410646
8/1/1979,229.2706285
9/1/1979,229.1952184
10/1/1979,229.1176753
11/1/1979,229.0207633
12/1/1979,228.9149209
1/1/1980,228.8154242
2/1/1980,228.7360243
3/1/1980,228.6704899
4/1/1980,228.6038081
5/1/1980,228.5401907
6/1/1980,228.4739763
7/1/1980,228.4097562
8/1/1980,228.3424276
9/1/1980,228.2717374
10/1/1980,228.199126
11/1/1980,228.1159585
12/1/1980,228.0266443
1/1/1981,228.0013005
2/1/1981,227.9014847
3/1/1981,227.8073591
4/1/1981,227.7034887
5/1/1981,227.6052252
6/1/1981,227.507121
7/1/1981,227.330731
8/1/1981,227.2340372
9/1/1981,227.1391658
10/1/1981,227.0516393
11/1/1981,226.9666403
12/1/1981,226.8869274
1/1/1982,226.8056975
2/1/1982,226.7254408
3/1/1982,226.6526053
4/1/1982,226.5720924
5/1/1982,226.4943989
6/1/1982,226.4150691
7/1/1982,226.3382942
8/1/1982,226.2572589
9/1/1982,226.1744557
10/1/1982,226.09314
11/1/1982,226.0080904
12/1/1982,225.9264016
1/1/1983,225.8498028
2/1/1983,225.7795291
3/1/1983,225.7180908
4/1/1983,225.653061
5/1/1983,225.5907221
6/1/1983,225.5265946
7/1/1983,225.4649839
8/1/1983,225.4017868
9/1/1983,225.3390926
10/1/1983,225.2788782
11/1/1983,225.2168862
12/1/1983,225.1571664
1/1/1984,225.096262
2/1/1984,225.0359975
3/1/1984,224.8864436
4/1/1984,224.8264982
5/1/1984,224.7686644
6/1/1984,224.708976
7/1/1984,224.6512313
8/1/1984,224.5915728
9/1/1984,224.5319036
10/1/1984,224.4741406
11/1/1984,224.414424
12/1/1984,224.3565274
1/1/1985,224.2967472
2/1/1985,224.2370123
3/1/1985,224.1832049
4/1/1985,224.2186489
5/1/1985,224.1612189
6/1/1985,224.1018811
7/1/1985,224.0444649
8/1/1985,223.9851298
9/1/1985,223.9257844
10/1/1985,223.86834
11/1/1985,223.8081149
12/1/1985,223.7494519
1/1/1986,223.6895819
2/1/1986,223.6299693
3/1/1986,223.5763178
4/1/1986,223.4264851
5/1/1986,223.3688521
6/1/1986,223.3093578
7/1/1986,223.2514467
8/1/1986,223.1914545
9/1/1986,223.131438
10/1/1986,222.9764576
11/1/1986,222.9162824
12/1/1986,222.8581546
1/1/1987,222.7987862
2/1/1987,222.739672
3/1/1987,222.6866662
4/1/1987,222.6284934
5/1/1987,222.572378
6/1/1987,222.5144573
7/1/1987,222.4583686
8/1/1987,222.4004428
9/1/1987,222.3425374
10/1/1987,222.2865096
11/1/1987,222.2284132
12/1/1987,222.1722013
1/1/1988,222.2255497
2/1/1988,222.1673039
3/1/1988,222.1129049
4/1/1988,222.0548559
5/1/1988,221.99883
6/1/1988,222.0232728
7/1/1988,221.9677372
8/1/1988,221.8151311
9/1/1988,221.7578191
10/1/1988,221.7024781
11/1/1988,221.6455533
12/1/1988,221.5906626
1/1/1989,221.5340803
2/1/1989,221.4776825
3/1/1989,221.426844
4/1/1989,221.3706601
5/1/1989,221.3163962
6/1/1989,221.2604547
7/1/1989,221.2064577
8/1/1989,221.1508319
9/1/1989,221.0954022
10/1/1989,221.0419687
11/1/1989,220.9870068
12/1/1989,220.9340861
1/1/1990,220.8797228
2/1/1990,220.8257121
3/1/1990,220.7772379
4/1/1990,220.7239747
5/1/1990,220.6728281
6/1/1990,220.6204219
7/1/1990,220.5701366
8/1/1990,220.5186405
9/1/1990,220.4676098
10/1/1990,220.4186586
11/1/1990,220.3685312
12/1/1990,220.3204374
1/1/1991,220.2711762
2/1/1991,220.2223449
3/1/1991,220.178589
4/1/1991,220.1305723
5/1/1991,220.0845019
6/1/1991,220.0373156
7/1/1991,219.9920373
8/1/1991,219.9456523
9/1/1991,219.8996584
10/1/1991,219.8555048
11/1/1991,219.8102509
12/1/1991,219.7667963
1/1/1992,219.7222469
2/1/1992,219.6780417
3/1/1992,219.6369811
4/1/1992,219.5934114
5/1/1992,219.5515385
6/1/1992,219.5085694
7/1/1992,219.4672578
8/1/1992,219.4248518
9/1/1992,219.3827248
10/1/1992,219.3422176
11/1/1992,219.3006398
12/1/1992,219.2606665
1/1/1993,219.2196418
2/1/1993,219.1788956
3/1/1993,219.1423157
4/1/1993,218.9127476
5/1/1993,218.8739307
6/1/1993,218.8340666
7/1/1993,218.7957067
8/1/1993,218.7562851
9/1/1993,218.7170625
10/1/1993,218.6792746
11/1/1993,218.6403882
12/1/1993,218.6028886
1/1/1994,218.5642598
2/1/1994,218.5257318
3/1/1994,218.4910009
4/1/1994,218.3440009
5/1/1994,218.3069056
6/1/1994,218.2686169
7/1/1994,218.2315955
8/1/1994,218.1933667
9/1/1994,218.1551578
10/1/1994,218.1181943
11/1/1994,218.0800063
12/1/1994,218.0430519
1/1/1995,218.0048617
2/1/1995,217.9666622
3/1/1995,217.9321482
4/1/1995,217.893918
5/1/1995,217.8569007
6/1/1995,217.8186247
7/1/1995,217.7815583
8/1/1995,217.7432283
9/1/1995,217.7048701
10/1/1995,217.5587311
11/1/1995,217.4166129
12/1/1995,217.3791286
1/1/1996,217.3403702
2/1/1996,217.3015885
3/1/1996,217.2652897
4/1/1996,217.2264669
5/1/1996,217.1888783
6/1/1996,217.1500186
7/1/1996,217.1123963
8/1/1996,217.0735038
