datetime,Mean CH - layer 3 (Lower Aquifer)
2/1/1925,303.1833979
3/1/1925,302.4650213
4/1/1925,300.4004371
5/1/1925,298.5759208
6/1/1925,296.2422539
7/1/1925,296.1235048
8/1/1925,296.0019182
9/1/1925,295.8890781
10/1/1925,295.7406699
11/1/1925,293.0334864
12/1/1925,292.8832736
1/1/1926,290.8708061
2/1/1926,290.5385315
3/1/1926,290.34473
4/1/1926,290.0742402
5/1/1926,289.8548223
6/1/1926,287.7306984
7/1/1926,285.5117414
8/1/1926,285.2316392
9/1/1926,284.9712291
10/1/1926,284.7585413
11/1/1926,284.5111539
12/1/1926,284.3562538
1/1/1927,284.157254
2/1/1927,284.0446704
3/1/1927,283.9663371
4/1/1927,283.8930028
5/1/1927,283.8392156
6/1/1927,283.7546788
7/1/1927,283.7225162
8/1/1927,283.6434836
9/1/1927,283.5205926
10/1/1927,283.4263816
11/1/1927,283.3570085
12/1/1927,283.2695319
1/1/1928,283.1879509
2/1/1928,283.0805807
3/1/1928,282.6724841
4/1/1928,282.5745729
5/1/1928,282.4334484
6/1/1928,282.3815953
7/1/1928,282.3094378
8/1/1928,282.2495898
9/1/1928,282.1741876
10/1/1928,282.0785602
11/1/1928,282.0027377
12/1/1928,281.9466422
1/1/1929,281.8622681
2/1/1929,281.8552345
3/1/1929,281.7912787
4/1/1929,281.748131
5/1/1929,281.7093864
6/1/1929,281.6714942
7/1/1929,281.6363179
8/1/1929,281.6012804
9/1/1929,281.5674653
10/1/1929,281.5358436
11/1/1929,281.5040872
12/1/1929,281.474284
1/1/1930,281.4444834
2/1/1930,281.447995
3/1/1930,281.3489549
4/1/1930,281.3216503
5/1/1930,281.2744064
6/1/1930,281.2951225
7/1/1930,281.256985
8/1/1930,281.2981336
9/1/1930,281.2681756
10/1/1930,281.2402672
11/1/1930,281.2126632
12/1/1930,281.1865766
1/1/1931,281.1585683
2/1/1931,280.9983195
3/1/1931,280.9555154
4/1/1931,280.9289046
5/1/1931,280.9047221
6/1/1931,280.8953017
7/1/1931,280.7244748
8/1/1931,278.844625
9/1/1931,276.932235
10/1/1931,276.8986557
11/1/1931,276.8584358
12/1/1931,276.8057003
1/1/1932,276.7797518
2/1/1932,276.7433836
3/1/1932,276.1557121
4/1/1932,276.0293651
5/1/1932,273.375481
6/1/1932,271.2491357
7/1/1932,260.0343978
8/1/1932,259.9034812
9/1/1932,259.5687197
10/1/1932,259.1868867
11/1/1932,258.9173468
12/1/1932,258.6552362
1/1/1933,258.5123372
2/1/1933,258.3571397
3/1/1933,258.2423614
4/1/1933,258.1451025
5/1/1933,258.1173134
6/1/1933,252.6308346
7/1/1933,252.1577555
8/1/1933,251.6994246
9/1/1933,251.245216
10/1/1933,250.8014459
11/1/1933,250.3066336
12/1/1933,249.9252829
1/1/1934,249.5308387
2/1/1934,249.1026849
3/1/1934,248.8636319
4/1/1934,248.6358843
5/1/1934,248.3690679
6/1/1934,246.1842209
7/1/1934,226.7454826
8/1/1934,218.5366811
9/1/1934,215.1232289
10/1/1934,213.8943419
11/1/1934,212.6717873
12/1/1934,211.6014159
1/1/1935,210.6324998
2/1/1935,209.8051473
3/1/1935,209.3100651
4/1/1935,208.8560695
5/1/1935,208.5048171
6/1/1935,208.3167856
7/1/1935,208.1517278
8/1/1935,208.0082123
9/1/1935,207.8889028
10/1/1935,207.7514637
11/1/1935,207.6112176
12/1/1935,207.4613914
1/1/1936,207.1025259
2/1/1936,206.7793622
3/1/1936,206.5199517
4/1/1936,205.9608716
5/1/1936,205.1462881
6/1/1936,204.2384834
7/1/1936,201.5602704
8/1/1936,197.4298459
9/1/1936,196.3923186
10/1/1936,195.2886536
11/1/1936,194.2056934
12/1/1936,193.2406342
1/1/1937,189.3908837
2/1/1937,182.8375261
3/1/1937,181.3957917
4/1/1937,180.241455
5/1/1937,179.0876685
6/1/1937,178.1137879
7/1/1937,177.2037926
8/1/1937,176.2316481
9/1/1937,174.947519
10/1/1937,173.9230997
11/1/1937,173.0000985
12/1/1937,172.1896354
1/1/1938,171.273353
2/1/1938,170.5523403
3/1/1938,169.9880462
4/1/1938,169.3712635
5/1/1938,168.7618495
6/1/1938,168.3484071
7/1/1938,168.0166637
8/1/1938,167.6747324
9/1/1938,167.1645312
10/1/1938,166.8766252
11/1/1938,166.537432
12/1/1938,166.2605719
1/1/1939,166.1075032
2/1/1939,165.8221023
3/1/1939,165.6565439
4/1/1939,165.4183047
5/1/1939,165.2301795
6/1/1939,165.0191328
7/1/1939,164.7885879
8/1/1939,164.5555919
9/1/1939,164.328277
10/1/1939,164.1139268
11/1/1939,163.8986641
12/1/1939,163.6962783
1/1/1940,163.4403535
2/1/1940,163.2446421
3/1/1940,163.1204872
4/1/1940,162.9384277
5/1/1940,162.769232
6/1/1940,162.4979899
7/1/1940,162.3466349
8/1/1940,162.1995769
9/1/1940,162.014814
10/1/1940,161.8933213
11/1/1940,161.7231136
12/1/1940,161.6217087
1/1/1941,161.5374015
2/1/1941,161.4534163
3/1/1941,161.3851207
4/1/1941,161.3182434
5/1/1941,161.2199263
6/1/1941,161.1692547
7/1/1941,161.1266719
8/1/1941,161.0888354
9/1/1941,161.056551
10/1/1941,161.0296929
11/1/1941,161.0061351
12/1/1941,160.9868583
1/1/1942,160.9703046
2/1/1942,160.9566328
3/1/1942,160.9920939
4/1/1942,160.9817865
5/1/1942,160.9734507
6/1/1942,160.966164
7/1/1942,161.0037641
8/1/1942,160.9549008
9/1/1942,160.9501527
10/1/1942,160.902298
11/1/1942,160.8987275
12/1/1942,160.8956512
1/1/1943,160.9302489
2/1/1943,160.9276498
3/1/1943,160.925489
4/1/1943,160.9232678
5/1/1943,160.9634039
6/1/1943,160.9609447
7/1/1943,160.9586351
8/1/1943,160.9562846
9/1/1943,161.03353
10/1/1943,161.0299088
11/1/1943,161.0260545
12/1/1943,161.0220626
1/1/1944,161.0173579
2/1/1944,161.0118133
3/1/1944,161.0058993
4/1/1944,160.9982983
5/1/1944,160.9511541
6/1/1944,160.941389
7/1/1944,160.9312458
8/1/1944,160.9200373
9/1/1944,160.9080805
10/1/1944,160.8945837
11/1/1944,160.8793121
12/1/1944,160.8560767
1/1/1945,160.3428779
2/1/1945,160.212906
3/1/1945,160.1929041
4/1/1945,160.1670691
5/1/1945,160.137117
6/1/1945,160.1020043
7/1/1945,160.063789
8/1/1945,160.0202757
9/1/1945,159.9728496
10/1/1945,159.9249049
11/1/1945,159.8687777
12/1/1945,159.7938723
1/1/1946,159.7228534
2/1/1946,159.6253026
3/1/1946,159.475258
4/1/1946,159.3916265
5/1/1946,159.3106573
6/1/1946,159.2247498
7/1/1946,159.1333576
8/1/1946,159.0049843
9/1/1946,158.9039321
10/1/1946,158.7069641
11/1/1946,158.5468807
12/1/1946,158.4509366
1/1/1947,158.1625078
2/1/1947,157.8907956
3/1/1947,157.7106291
4/1/1947,157.5858484
5/1/1947,157.4414186
6/1/1947,155.6070048
7/1/1947,155.2253804
8/1/1947,154.6651154
9/1/1947,154.3317331
10/1/1947,153.9495661
11/1/1947,153.6368415
12/1/1947,153.3635351
1/1/1948,152.6025682
2/1/1948,152.1235759
3/1/1948,151.5241698
4/1/1948,150.9768169
5/1/1948,147.0380534
6/1/1948,143.3536698
7/1/1948,142.0328195
8/1/1948,141.3162293
9/1/1948,140.4692832
10/1/1948,139.5968093
11/1/1948,138.693155
12/1/1948,137.7341332
1/1/1949,137.0087635
2/1/1949,136.2877856
3/1/1949,135.8145842
4/1/1949,135.3997636
5/1/1949,135.0181291
6/1/1949,134.6536838
7/1/1949,134.4545866
8/1/1949,134.1286469
9/1/1949,133.8542034
10/1/1949,133.6468819
11/1/1949,133.4491343
12/1/1949,133.2564075
1/1/1950,133.1214609
2/1/1950,132.9354774
3/1/1950,132.7141959
4/1/1950,132.4070886
5/1/1950,132.2409087
6/1/1950,132.0621795
7/1/1950,131.9054687
8/1/1950,131.7347535
9/1/1950,131.6177512
10/1/1950,131.4475537
11/1/1950,131.2887884
12/1/1950,131.1397303
1/1/1951,130.9913244
2/1/1951,130.848721
3/1/1951,130.6338599
4/1/1951,130.4695962
5/1/1951,130.3205828
6/1/1951,130.1784106
7/1/1951,130.0828148
8/1/1951,130.0265301
9/1/1951,129.9974911
10/1/1951,129.9265332
11/1/1951,129.8609601
12/1/1951,129.8040062
1/1/1952,129.7517853
2/1/1952,129.7056385
3/1/1952,129.6672471
4/1/1952,129.6310643
5/1/1952,129.6000939
6/1/1952,129.5720083
7/1/1952,129.547955
8/1/1952,129.5714823
9/1/1952,129.5508738
10/1/1952,129.5762823
11/1/1952,129.5581164
12/1/1952,129.5416598
1/1/1953,129.5255739
2/1/1953,129.5101669
3/1/1953,129.4966608
4/1/1953,129.4820679
5/1/1953,129.4681998
6/1/1953,129.4540531
7/1/1953,129.4404748
8/1/1953,129.4265679
9/1/1953,129.4128744
10/1/1953,129.3998979
11/1/1953,129.3868494
12/1/1953,129.3746186
1/1/1954,129.3624626
2/1/1954,129.3508308
3/1/1954,129.3407641
4/1/1954,129.3301878
5/1/1954,129.2817738
6/1/1954,129.2723024
7/1/1954,129.2637288
8/1/1954,129.2555297
9/1/1954,129.2480308
10/1/1954,129.2028756
11/1/1954,129.1966217
12/1/1954,129.1911089
1/1/1955,129.1859159
2/1/1955,129.1811787
3/1/1955,129.1772407
4/1/1955,129.1732418
5/1/1955,129.2066241
6/1/1955,129.2387927
7/1/1955,129.235019
8/1/1955,129.2314029
9/1/1955,129.2280547
10/1/1955,129.2250502
11/1/1955,129.2221912
12/1/1955,129.219649
1/1/1956,129.2172548
2/1/1956,129.2150848
3/1/1956,129.2132329
4/1/1956,129.211422
5/1/1956,129.2098003
6/1/1956,129.2082476
7/1/1956,129.2068442
8/1/1956,129.2054936
9/1/1956,129.2042363
10/1/1956,129.2031016
11/1/1956,129.2020107
12/1/1956,129.201026
