Date,BLS,Alt,Aquifer
10/13/1950,,167.5,Upper
2/6/1951,,174.9,Upper
10/11/1951,,161.2,Upper
2/20/1952,,168,Upper
10/8/1952,,175.8,Upper
2/9/1953,,182.6,Upper
9/26/1953,,171.8,Upper
2/17/1954,,171.6,Upper
9/27/1954,,164.9,Upper
2/18/1955,,169.6,Upper
2/15/1956,,163.3,Upper
2/12/1957,,177.4,Upper
10/20/1957,,165.8,Upper
2/13/1958,,169.7,Upper
10/5/1958,,179.9,Upper
2/19/1959,,179.4,Upper
2/16/1960,,163.4,Upper
10/6/1960,,145.6,Upper
10/25/1961,,146,Upper
2/6/1962,,127.7,Upper
2/19/1963,,122.8,Upper
9/30/1963,,96.3,Upper
12/18/1963,,130.9,Upper
2/5/1964,,131.1,Upper
4/5/1964,,133.6,Upper
5/3/1964,,136.5,Upper
5/31/1964,,137.4,Upper
8/30/1964,,125.3,Upper
9/26/1964,,123.8,Upper
10/8/1964,,81,Upper
11/1/1964,,135.2,Upper
2/4/1965,,112.8,Upper
2/8/1965,,112.8,Upper
3/7/1965,,127.6,Upper
4/4/1965,,121.6,Upper
5/2/1965,,124.8,Upper
5/30/1965,,127.8,Upper
7/5/1965,,126.6,Upper
8/2/1965,,127.8,Upper
8/29/1965,,126.6,Upper
10/6/1965,,96.8,Upper
2/3/1966,,118,Upper
10/5/1966,,60.9,Upper
2/7/1967,,119.9,Upper
2/1/1968,,122.9,Upper
2/9/1968,,147.4,Upper
10/7/1968,,106,Upper
2/20/1969,,135.6,Upper
2/28/1969,,124.7,Upper
9/27/1969,,136,Upper
9/28/1969,,158.2,Upper
10/8/1969,,159.2,Upper
2/10/1970,,165,Upper
2/14/1970,,149.7,Upper
10/6/1970,,125,Upper
1/25/1971,,158,Upper
9/27/1971,,116.9,Upper
2/2/1972,,128.7,Upper
9/29/1972,,103.3,Upper
2/14/1973,,123,Upper
10/9/1973,,123.5,Upper
2/5/1974,,139.5,Upper
10/10/1974,,138.5,Upper
2/19/1975,,144.5,Upper
10/7/1975,,124.5,Upper
1/30/1976,,113.5,Upper
7/29/1976,,48.5,Upper
10/10/1976,,100.5,Upper
1/25/1977,,110.5,Upper
6/7/1977,,66.5,Upper
8/9/1977,,36.5,Upper
10/14/1977,,61.5,Upper
2/3/1978,,109.5,Upper
10/23/1978,,142.5,Upper
1/19/1979,,150.5,Upper
