datetime,Mean CH - layer 2 (Intermediate Aquifer)
4/1/1958,39.51598727
5/1/1958,39.5015196
6/1/1958,39.48974938
7/1/1958,39.47827793
8/1/1958,39.44984036
9/1/1958,39.36800817
10/1/1958,39.24745052
11/1/1958,39.13858448
12/1/1958,39.10170225
1/1/1959,39.08561255
2/1/1959,39.07296163
3/1/1959,39.06165386
4/1/1959,39.049042
5/1/1959,39.03672591
6/1/1959,39.02204405
7/1/1959,38.96936464
8/1/1959,38.85009602
9/1/1959,38.70000829
10/1/1959,38.56232523
11/1/1959,38.49677716
12/1/1959,38.47575187
1/1/1960,38.46138565
2/1/1960,38.43929259
3/1/1960,38.42667675
4/1/1960,38.41310709
5/1/1960,38.39990367
6/1/1960,38.38619067
7/1/1960,38.36625121
8/1/1960,38.35051305
9/1/1960,38.31887356
10/1/1960,38.27909188
11/1/1960,38.25178235
12/1/1960,38.24864145
1/1/1961,38.23029001
2/1/1961,38.21602857
3/1/1961,38.20311665
4/1/1961,38.17658562
5/1/1961,38.16269238
6/1/1961,38.14826881
7/1/1961,38.12930075
8/1/1961,37.94695061
9/1/1961,37.68022491
10/1/1961,37.53461701
11/1/1961,37.43523307
12/1/1961,37.39073442
1/1/1962,37.36872572
2/1/1962,37.3518272
3/1/1962,37.35035414
4/1/1962,37.33536407
5/1/1962,37.32081471
6/1/1962,37.30573557
7/1/1962,37.29103329
8/1/1962,37.27484221
9/1/1962,37.25065166
10/1/1962,37.21514787
11/1/1962,37.17804754
12/1/1962,37.15628455
1/1/1963,37.13089283
2/1/1963,37.11537793
3/1/1963,37.10138877
4/1/1963,37.0901848
5/1/1963,37.07515345
6/1/1963,37.05958527
7/1/1963,37.04448694
8/1/1963,37.03760088
9/1/1963,37.02545933
10/1/1963,37.00817272
11/1/1963,36.99108118
12/1/1963,36.97573277
1/1/1964,36.95988069
2/1/1964,36.94400146
3/1/1964,36.92912263
4/1/1964,36.91319204
5/1/1964,36.89775378
6/1/1964,36.88178086
7/1/1964,36.86630662
8/1/1964,36.84599324
9/1/1964,36.82991692
10/1/1964,36.81436203
11/1/1964,36.7895265
12/1/1964,36.77390973
1/1/1965,36.75776507
2/1/1965,36.74162071
3/1/1965,36.72705534
4/1/1965,36.71102429
5/1/1965,36.69569309
6/1/1965,36.68021486
7/1/1965,36.66559961
8/1/1965,36.63912992
9/1/1965,36.62059637
10/1/1965,36.60638415
11/1/1965,36.59247478
12/1/1965,36.57896312
1/1/1966,36.56487116
2/1/1966,36.55061767
3/1/1966,36.53764383
4/1/1966,36.52323608
5/1/1966,36.50931003
