datetime,Mean CH - layer 3 (Pliocene)
9/1/1994,187.6993341
10/1/1994,187.6147582
11/1/1994,187.5277773
12/1/1994,187.4439943
1/1/1995,187.4503189
2/1/1995,187.3639023
3/1/1995,187.2862004
4/1/1995,187.200608
5/1/1995,187.1181864
6/1/1995,187.0334577
7/1/1995,186.9518767
8/1/1995,186.8680211
9/1/1995,186.7846121
10/1/1995,186.7043135
11/1/1995,186.7206407
12/1/1995,186.6412732
1/1/1996,186.5597118
2/1/1996,186.4786029
3/1/1996,186.4031237
4/1/1996,186.3228931
5/1/1996,186.1556445
6/1/1996,186.0754668
7/1/1996,185.9983064
8/1/1996,185.9190342
9/1/1996,185.8402224
10/1/1996,185.7643839
11/1/1996,185.6864778
12/1/1996,185.6115156
1/1/1997,185.5345143
2/1/1997,185.3635345
3/1/1997,185.2954391
4/1/1997,185.2205023
5/1/1997,185.1484077
6/1/1997,184.9833598
7/1/1997,184.9113634
8/1/1997,184.8374229
9/1/1997,184.763937
10/1/1997,184.6932464
11/1/1997,184.6206515
12/1/1997,184.4591496
1/1/1998,184.386684
2/1/1998,184.3146706
3/1/1998,184.2499942
4/1/1998,184.1788382
5/1/1998,184.2011937
6/1/1998,184.0390293
7/1/1998,184.0609669
8/1/1998,183.9895014
9/1/1998,183.9184858
10/1/1998,183.8501819
11/1/1998,183.7800501
12/1/1998,183.7126004
1/1/1999,183.5525147
2/1/1999,183.482969
3/1/1999,183.3339317
4/1/1999,183.2657538
5/1/1999,183.200193
6/1/1999,183.1328916
7/1/1999,183.068176
8/1/1999,183.0017443
9/1/1999,182.9357515
10/1/1999,182.7793776
11/1/1999,182.7135217
12/1/1999,182.6501989
1/1/2000,182.5851987
2/1/2000,182.5206291
3/1/2000,182.4605995
4/1/2000,182.3968546
5/1/2000,182.3355607
6/1/2000,182.2726422
7/1/2000,182.2121427
8/1/2000,182.1500398
9/1/2000,182.088348
10/1/2000,182.0290301
11/1/2000,181.9681449
12/1/2000,181.9096095
1/1/2001,181.7694832
2/1/2001,181.7103974
3/1/2001,181.6573874
4/1/2001,181.5991587
5/1/2001,181.5432679
6/1/2001,181.4860436
7/1/2001,181.4312028
8/1/2001,181.3751579
9/1/2001,181.3197873
10/1/2001,181.2668763
11/1/2001,181.2129591
12/1/2001,181.161511
1/1/2002,181.1091425
2/1/2002,181.0575777
3/1/2002,181.0116553
4/1/2002,180.9615996
5/1/2002,180.9138749
6/1/2002,180.8652944
7/1/2002,180.8189377
8/1/2002,180.7716998
9/1/2002,180.8162198
10/1/2002,180.7709266
11/1/2002,180.7246549
12/1/2002,180.6803718
1/1/2003,180.6351163
2/1/2003,180.590341
3/1/2003,180.550275
4/1/2003,180.4144349
5/1/2003,180.3718729
6/1/2003,180.3283107
7/1/2003,180.2865367
8/1/2003,180.2437738
9/1/2003,180.2014137
10/1/2003,180.1608
11/1/2003,180.1192444
12/1/2003,180.0794217
1/1/2004,180.0386976
2/1/2004,179.9984047
3/1/2004,179.9610905
4/1/2004,179.9216344
5/1/2004,179.8838493
6/1/2004,179.8452188
7/1/2004,179.808208
8/1/2004,179.7703424
9/1/2004,179.7328325
10/1/2004,179.6968421
11/1/2004,179.6599548
12/1/2004,179.5519961
1/1/2005,179.5159789
2/1/2005,179.4801774
3/1/2005,179.4479962
4/1/2005,179.4125322
5/1/2005,179.3783449
6/1/2005,179.3431382
7/1/2005,179.3091622
8/1/2005,179.2741394
9/1/2005,179.2391898
10/1/2005,179.2054281
11/1/2005,179.1706001
12/1/2005,179.1369489
1/1/2006,179.1022334
2/1/2006,179.0675778
3/1/2006,179.0363279
4/1/2006,179.0017987
5/1/2006,178.9684533
6/1/2006,178.934078
7/1/2006,178.9008948
8/1/2006,178.866703
9/1/2006,178.8326182
10/1/2006,178.7997427
11/1/2006,178.7659001
12/1/2006,178.7332803
1/1/2007,178.699725
2/1/2007,178.666333
3/1/2007,178.6363136
4/1/2007,178.6032606
5/1/2007,178.5714532
6/1/2007,178.5387862
7/1/2007,178.50737
8/1/2007,178.4751289
9/1/2007,178.4431251
10/1/2007,178.4123928
11/1/2007,178.3809141
12/1/2007,178.3507353
1/1/2008,178.3198801
2/1/2008,178.2893748
3/1/2008,178.2611683
4/1/2008,178.1632405
5/1/2008,178.0684668
6/1/2008,178.0401701
7/1/2008,178.0132773
8/1/2008,177.9860473
9/1/2008,177.9594066
10/1/2008,177.9341972
11/1/2008,177.9087675
12/1/2008,177.8847374
1/1/2009,177.8605152
2/1/2009,177.8368759
3/1/2009,177.8159707
4/1/2009,177.7933338
5/1/2009,177.6765089
6/1/2009,177.6545093
7/1/2009,177.6335663
8/1/2009,177.612239
9/1/2009,177.5911752
10/1/2009,177.5709926
11/1/2009,177.5503069
12/1/2009,177.5304106
1/1/2010,177.5099344
2/1/2010,177.4895113
3/1/2010,177.4711018
4/1/2010,177.4507506
5/1/2010,177.4310769
6/1/2010,177.410767
7/1/2010,177.3911324
8/1/2010,177.3708715
9/1/2010,177.2528349
10/1/2010,177.233101
11/1/2010,177.2127776
12/1/2010,177.2909126
1/1/2011,177.2703631
2/1/2011,177.2499404
3/1/2011,177.2316147
4/1/2011,177.2114984
5/1/2011,177.1922115
6/1/2011,177.1725011
7/1/2011,177.1536587
8/1/2011,177.2304347
9/1/2011,177.2112328
10/1/2011,177.1929674
11/1/2011,177.1744612
12/1/2011,177.1569076
1/1/2012,177.1391645
2/1/2012,177.1218381
3/1/2012,177.1060047
4/1/2012,177.0895084
5/1/2012,177.0739404
6/1/2012,177.0582697
7/1/2012,177.0434821
8/1/2012,177.0285852
9/1/2012,177.0140459
10/1/2012,177.0002825
11/1/2012,176.9863526
12/1/2012,176.9731105
1/1/2013,176.9596401
2/1/2013,176.9463396
3/1/2013,176.9344327
4/1/2013,176.9213368
5/1/2013,176.9087063
6/1/2013,176.8956596
7/1/2013,176.8830038
8/1/2013,176.8698584
9/1/2013,176.8566131
10/1/2013,176.8436755
11/1/2013,176.8301534
12/1/2013,176.8169044
1/1/2014,176.8030188
2/1/2014,176.788925
3/1/2014,176.7759744
4/1/2014,176.7613787
5/1/2014,176.7470337
6/1/2014,176.7319727
7/1/2014,176.7171743
8/1/2014,176.7016456
9/1/2014,176.6858831
10/1/2014,176.6704146
11/1/2014,176.7486678
12/1/2014,176.7322883
1/1/2015,176.7149932
2/1/2015,176.6974628
3/1/2015,176.6814649
4/1/2015,176.6633973
5/1/2015,176.6456958
6/1/2015,176.6272268
7/1/2015,176.6091981
8/1/2015,176.5904142
9/1/2015,176.5714877
10/1/2015,176.5530487
11/1/2015,176.533875
12/1/2015,176.5152175
1/1/2016,176.4958397
2/1/2016,176.4763741
3/1/2016,176.4580958
4/1/2016,176.4384885
5/1/2016,176.4194585
6/1/2016,176.3997002
7/1/2016,176.380533
8/1/2016,176.3606949
9/1/2016,176.3408331
10/1/2016,176.3215968
11/1/2016,176.3017107
12/1/2016,176.2824645
1/1/2017,176.2625821
2/1/2017,176.2427115
3/1/2017,176.2247781
4/1/2017,176.2049466
5/1/2017,176.1857819
6/1/2017,176.1660124
7/1/2017,176.1469173
8/1/2017,176.1272295
9/1/2017,176.1074866
10/1/2017,176.0880291
11/1/2017,176.0679798
12/1/2017,175.9852262
1/1/2018,175.9655076
2/1/2018,175.9458563
3/1/2018,175.928164
4/1/2018,175.9086494
5/1/2018,175.8898356
6/1/2018,175.8704735
7/1/2018,175.851812
8/1/2018,175.832612
9/1/2018,175.8134979
10/1/2018,175.7950824
11/1/2018,175.7761428
12/1/2018,175.7578998
1/1/2019,175.7391416
2/1/2019,175.7204779
3/1/2019,175.7036986
4/1/2019,175.6852186
5/1/2019,175.6052465
6/1/2019,175.5871311
7/1/2019,175.569694
8/1/2019,175.4907869
9/1/2019,175.4731492
10/1/2019,175.4561467
11/1/2019,175.4386806
12/1/2019,175.4218751
1/1/2020,175.4046135
2/1/2020,175.3874566
3/1/2020,175.3714983
4/1/2020,175.3545445
5/1/2020,175.3382364
6/1/2020,175.3214901
7/1/2020,175.3667917
8/1/2020,175.3505718
9/1/2020,175.3344565
10/1/2020,175.318959
11/1/2020,175.3030497
12/1/2020,175.2877515
1/1/2021,175.2720482
2/1/2021,175.2564494
3/1/2021,175.2424456
4/1/2021,175.2270459
5/1/2021,175.2122407
6/1/2021,175.2599574
7/1/2021,175.2456394
8/1/2021,175.2309467
9/1/2021,175.2162554
10/1/2021,175.2021334
11/1/2021,175.1876439
12/1/2021,175.1737184
1/1/2022,175.1594312
2/1/2022,175.1452463
3/1/2022,175.1325172
4/1/2022,175.1185257
5/1/2022,175.1050801
6/1/2022,175.0912868
7/1/2022,175.0780322
8/1/2022,175.0644354
9/1/2022,174.9875983
10/1/2022,174.9747621
11/1/2022,174.9615951
12/1/2022,174.9489435
1/1/2023,174.9359663
2/1/2023,174.9230849
3/1/2023,174.9115278
4/1/2023,174.8988274
5/1/2023,174.8866249
6/1/2023,174.8741096
7/1/2023,174.8620855
8/1/2023,174.8497533
9/1/2023,174.8375135
10/1/2023,174.8257546
11/1/2023,174.8136951
12/1/2023,174.8021097
1/1/2024,174.7902285
2/1/2024,174.7784373
3/1/2024,174.7674852
4/1/2024,174.7558668
5/1/2024,174.7447062
6/1/2024,174.7332616
7/1/2024,174.7222681
8/1/2024,174.7109951
9/1/2024,174.7640848
10/1/2024,174.7535222
11/1/2024,174.7426909
12/1/2024,174.7322865
1/1/2025,174.7216174
2/1/2025,174.7110299
3/1/2025,174.7015331
4/1/2025,174.6910992
5/1/2025,174.6810767
6/1/2025,174.6707995
7/1/2025,174.6609277
8/1/2025,174.650805
9/1/2025,174.6407601
10/1/2025,174.6311116
11/1/2025,174.6212179
12/1/2025,174.6117147
1/1/2026,174.60197
2/1/2026,174.5923002
3/1/2026,174.5836267
4/1/2026,174.5740976
5/1/2026,174.5649444
6/1/2026,174.5555586
7/1/2026,174.546543
8/1/2026,174.5372985
9/1/2026,174.5281249
10/1/2026,174.5193133
11/1/2026,174.5102779
12/1/2026,174.5015991
1/1/2027,174.4926998
2/1/2027,174.4838691
3/1/2027,174.4759483
4/1/2027,174.4672464
5/1/2027,174.458888
6/1/2027,174.4503174
7/1/2027,174.4420853
8/1/2027,174.4336445
9/1/2027,174.4252691
10/1/2027,174.4172247
11/1/2027,174.4089769
12/1/2027,174.4010552
1/1/2028,174.3929335
2/1/2028,174.3848752
3/1/2028,174.3773921
4/1/2028,174.4364941
5/1/2028,174.4290165
6/1/2028,174.4213505
7/1/2028,174.4139886
8/1/2028,174.4064413
9/1/2028,174.3989538
10/1/2028,174.3917634
11/1/2028,174.3843923
12/1/2028,174.3773139
1/1/2029,174.3700577
2/1/2029,174.3628596
3/1/2029,174.356405
4/1/2029,174.3493161
5/1/2029,174.4112842
6/1/2029,174.4045111
7/1/2029,174.3980077
8/1/2029,174.3913421
9/1/2029,174.3847305
10/1/2029,174.3783825
11/1/2029,174.3718761
12/1/2029,174.3656292
1/1/2030,174.3592266
2/1/2030,174.3528762
3/1/2030,174.3471826
4/1/2030,174.3409303
5/1/2030,174.3349275
6/1/2030,174.3287752
7/1/2030,174.3228685
8/1/2030,174.3168147
9/1/2030,174.3108104
10/1/2030,174.3050458
11/1/2030,174.2991377
12/1/2030,174.2934654
1/1/2031,174.2876519
2/1/2031,174.2818859
3/1/2031,174.2767163
4/1/2031,174.2710396
5/1/2031,174.2655894
6/1/2031,174.2600038
7/1/2031,174.2546411
8/1/2031,174.2491452
9/1/2031,174.2436943
10/1/2031,174.2384611
11/1/2031,174.233098
12/1/2031,174.2279492
1/1/2032,174.2226727
2/1/2032,174.2174398
3/1/2032,174.2125826
4/1/2032,174.2074334
5/1/2032,174.2024905
6/1/2032,174.1974256
7/1/2032,174.1925637
8/1/2032,174.187582
9/1/2032,174.1826423
10/1/2032,174.177901
11/1/2032,174.1730432
12/1/2032,174.1683808
1/1/2033,174.1636042
2/1/2033,174.1588685
3/1/2033,174.1546244
4/1/2033,174.149966
5/1/2033,174.1454957
6/1/2033,174.1409164
7/1/2033,174.1365222
8/1/2033,174.1320211
9/1/2033,174.1275595
10/1/2033,174.1232786
11/1/2033,174.1188939
12/1/2033,174.1146869
1/1/2034,174.1103781
2/1/2034,174.1061075
3/1/2034,174.1022812
4/1/2034,174.0980826
5/1/2034,174.0940545
6/1/2034,174.0899291
7/1/2034,174.0859714
8/1/2034,174.0115753
9/1/2034,174.0075919
10/1/2034,174.0037704
11/1/2034,173.9998568
12/1/2034,173.9961025
1/1/2035,173.9922577
2/1/2035,173.9884475
3/1/2035,173.9850339
4/1/2035,173.9812885
5/1/2035,173.8697733
6/1/2035,173.8662472
7/1/2035,173.8629019
8/1/2035,173.8594768
9/1/2035,173.856083
10/1/2035,173.8528277
11/1/2035,173.8494947
12/1/2035,173.8462979
1/1/2036,173.8430247
2/1/2036,173.8397815
3/1/2036,173.8367736
4/1/2036,173.8335878
5/1/2036,173.8305322
6/1/2036,173.8274039
7/1/2036,173.8244036
8/1/2036,173.8213319
9/1/2036,173.8182886
10/1/2036,173.8153701
11/1/2036,173.8123823
12/1/2036,173.8095169
1/1/2037,173.8065837
2/1/2037,173.8036779
3/1/2037,173.8010755
4/1/2037,173.7982214
5/1/2037,173.7954844
6/1/2037,173.7926828
7/1/2037,173.7899963
8/1/2037,173.7872464
9/1/2037,173.7845225
10/1/2037,173.7819105
11/1/2037,173.7792369
12/1/2037,173.7766732
1/1/2038,173.774049
2/1/2038,173.7714495
3/1/2038,173.7691217
4/1/2038,173.7665687
5/1/2038,173.7641205
6/1/2038,173.7616146
7/1/2038,173.7592117
8/1/2038,173.756752
9/1/2038,173.7543154
10/1/2038,173.751979
11/1/2038,173.7495875
12/1/2038,173.7472942
1/1/2039,173.7449469
2/1/2039,173.813672
3/1/2039,173.8116753
4/1/2039,173.8094857
5/1/2039,173.8073865
6/1/2039,173.8052382
7/1/2039,173.8031785
8/1/2039,173.8010708
9/1/2039,173.7989835
10/1/2039,173.7969825
11/1/2039,173.7949349
12/1/2039,173.7929721
1/1/2040,173.7909637
2/1/2040,173.7889749
3/1/2040,173.7871316
4/1/2040,173.7851804
5/1/2040,173.7833102
6/1/2040,173.7813967
7/1/2040,173.7795626
8/1/2040,173.8505628
9/1/2040,173.8488664
10/1/2040,173.8472412
11/1/2040,173.8455791
12/1/2040,173.8439867
1/1/2041,173.8423581
2/1/2041,173.8407464
3/1/2041,173.8393043
4/1/2041,173.8377242
5/1/2041,173.8362103
6/1/2041,173.8346621
7/1/2041,173.833179
8/1/2041,173.8316622
9/1/2041,173.8301612
10/1/2041,173.8287231
11/1/2041,173.8272526
12/1/2041,173.8258438
1/1/2042,173.8244033
2/1/2042,173.8229777
3/1/2042,173.8217023
4/1/2042,173.8203049
5/1/2042,173.8189662
6/1/2042,173.8175974
7/1/2042,173.816286
8/1/2042,173.8149451
9/1/2042,173.8136182
10/1/2042,173.812347
11/1/2042,173.8110472
12/1/2042,173.8098021
1/1/2043,173.808529
2/1/2043,173.8072692
3/1/2043,173.8061421
4/1/2043,173.8049074
5/1/2043,173.8037247
6/1/2043,173.8025154
7/1/2043,173.801357
8/1/2043,173.8001727
9/1/2043,173.7990009
10/1/2043,173.7978786
11/1/2043,173.7967311
12/1/2043,173.7956322
1/1/2044,173.7945088
2/1/2044,173.7933974
3/1/2044,173.7923681
4/1/2044,173.7912798
5/1/2044,173.7902375
6/1/2044,173.7891721
7/1/2044,173.788152
8/1/2044,173.7871092
9/1/2044,173.7860779
10/1/2044,173.7850903
11/1/2044,173.784081
12/1/2044,173.7831146
1/1/2045,173.7821269
2/1/2045,173.7811501
3/1/2045,173.7802767
4/1/2045,173.7793204
5/1/2045,173.7784049
6/1/2045,173.7774693
7/1/2045,173.7765738
8/1/2045,173.7756588
9/1/2045,173.774754
10/1/2045,173.7738881
11/1/2045,173.7730034
12/1/2045,173.7721568
1/1/2046,173.7712919
2/1/2046,173.770437
3/1/2046,173.7696728
4/1/2046,173.7688365
5/1/2046,173.7680363
6/1/2046,173.7672189
7/1/2046,173.7664368
8/1/2046,173.7656381
9/1/2046,173.7648486
10/1/2046,173.7640931
11/1/2046,173.7633216
12/1/2046,173.7625833
1/1/2047,173.7618292
2/1/2047,173.7610839
3/1/2047,173.7604178
4/1/2047,173.7596888
5/1/2047,173.7589913
6/1/2047,173.7582788
7/1/2047,173.757597
8/1/2047,173.7569007
9/1/2047,173.7562124
10/1/2047,173.7555537
11/1/2047,173.7548809
12/1/2047,173.7542371
1/1/2048,173.7535796
2/1/2048,173.7529296
3/1/2048,173.7523281
4/1/2048,173.7516927
5/1/2048,173.7510846
6/1/2048,173.7504636
7/1/2048,173.7498695
8/1/2048,173.7492627
9/1/2048,173.7486631
10/1/2048,173.7480895
11/1/2048,173.7475037
12/1/2048,173.7469434
1/1/2049,173.7463713
2/1/2049,173.745806
3/1/2049,173.745301
4/1/2049,173.7447486
5/1/2049,173.7442202
6/1/2049,173.7436809
7/1/2049,173.743165
8/1/2049,173.7426385
9/1/2049,173.7421184
10/1/2049,173.741621
11/1/2049,173.7411133
12/1/2049,173.7406278
1/1/2050,173.7401323
2/1/2050,173.7396429
3/1/2050,173.7392059
4/1/2050,173.738728
5/1/2050,173.738271
6/1/2050,173.7378047
7/1/2050,173.7373588
8/1/2050,173.7369038
9/1/2050,173.7364544
10/1/2050,173.7360247
11/1/2050,173.7355863
12/1/2050,173.735167
1/1/2051,173.7347391
2/1/2051,173.7343165
3/1/2051,173.7339391
4/1/2051,173.7335264
5/1/2051,173.7331318
6/1/2051,173.7327292
7/1/2051,173.7323442
8/1/2051,173.7319513
9/1/2051,173.7315633
10/1/2051,173.7311924
11/1/2051,173.7308139
12/1/2051,173.730452
1/1/2052,173.7300827
2/1/2052,173.729718
3/1/2052,173.7293807
4/1/2052,173.7290247
5/1/2052,173.7286843
6/1/2052,173.728337
7/1/2052,173.7280048
8/1/2052,173.7276659
9/1/2052,173.7273311
10/1/2052,173.727011
11/1/2052,173.7266843
12/1/2052,173.7263719
1/1/2053,173.726053
2/1/2053,173.7257381
3/1/2053,173.7254567
4/1/2053,173.725149
5/1/2053,173.7248548
6/1/2053,173.7245545
7/1/2053,173.7242672
8/1/2053,173.7239741
9/1/2053,173.7236845
10/1/2053,173.7234076
11/1/2053,173.7231249
12/1/2053,173.7228546
1/1/2054,173.7225787
2/1/2054,173.7223062
3/1/2054,173.7220628
4/1/2054,173.7217966
5/1/2054,173.7215421
6/1/2054,173.7212823
7/1/2054,173.7210339
8/1/2054,173.7207804
9/1/2054,173.72053
10/1/2054,173.7202906
11/1/2054,173.7200463
12/1/2054,173.7198127
1/1/2055,173.7195743
2/1/2055,173.7193389
3/1/2055,173.7191287
4/1/2055,173.7188989
5/1/2055,173.7186791
6/1/2055,173.7184549
7/1/2055,173.7182406
8/1/2055,173.7180219
9/1/2055,173.717806
10/1/2055,173.7175997
11/1/2055,173.7173891
12/1/2055,173.7171879
1/1/2056,173.7169826
2/1/2056,173.71678
3/1/2056,173.7165926
4/1/2056,173.7163949
5/1/2056,173.716206
6/1/2056,173.7160132
7/1/2056,173.715829
8/1/2056,173.715641
9/1/2056,173.7154555
10/1/2056,173.7152782
11/1/2056,173.7150973
12/1/2056,173.7149245
1/1/2057,173.7147482
2/1/2057,173.7145741
3/1/2057,173.7144187
4/1/2057,173.7142489
5/1/2057,173.7140866
6/1/2057,173.713921
7/1/2057,173.7137627
8/1/2057,173.7136013
9/1/2057,173.7134418
10/1/2057,173.7132894
11/1/2057,173.7131339
12/1/2057,173.7129853
1/1/2058,173.7128336
2/1/2058,173.7126838
3/1/2058,173.71255
4/1/2058,173.7124037
5/1/2058,173.7122639
6/1/2058,173.7121211
7/1/2058,173.7119846
8/1/2058,173.7118452
9/1/2058,173.7117076
10/1/2058,173.7115759
11/1/2058,173.7114416
12/1/2058,173.7113131
1/1/2059,173.7111819
2/1/2059,173.7110524
3/1/2059,173.7109367
4/1/2059,173.7108102
5/1/2059,173.7106892
6/1/2059,173.7105657
7/1/2059,173.7104476
8/1/2059,173.7103271
9/1/2059,173.710208
10/1/2059,173.7100942
11/1/2059,173.709978
12/1/2059,173.7098669
1/1/2060,173.7097535
2/1/2060,173.7096414
3/1/2060,173.7095378
4/1/2060,173.7094285
5/1/2060,173.7093239
6/1/2060,173.7092171
7/1/2060,173.709115
8/1/2060,173.7090108
9/1/2060,173.7089079
10/1/2060,173.7088095
11/1/2060,173.708709
12/1/2060,173.7086129
1/1/2061,173.7085148
