datetime,Mean CH - layer 3 (Pliocene)
12/1/1922,359.5722084
1/1/1923,359.0737121
2/1/1923,358.6751199
3/1/1923,358.2671074
4/1/1923,357.8870639
5/1/1923,357.412206
6/1/1923,357.0334221
7/1/1923,356.8636891
8/1/1923,356.6214842
9/1/1923,356.3870181
10/1/1923,355.9866403
11/1/1923,352.8694511
12/1/1923,349.1227102
1/1/1924,341.6093722
2/1/1924,337.564182
3/1/1924,334.1990429
4/1/1924,330.6446657
5/1/1924,327.4548929
6/1/1924,322.5871868
7/1/1924,315.3674801
8/1/1924,309.596627
9/1/1924,304.3839449
10/1/1924,299.7268429
11/1/1924,296.3185571
12/1/1924,293.3502364
1/1/1925,290.5621878
2/1/1925,288.7870322
3/1/1925,287.1134508
4/1/1925,285.791157
5/1/1925,284.4834139
6/1/1925,283.595932
7/1/1925,282.5501806
8/1/1925,281.5632679
9/1/1925,280.825182
10/1/1925,280.2679261
11/1/1925,279.7377426
12/1/1925,279.0394227
1/1/1926,278.6071711
2/1/1926,278.1366367
3/1/1926,277.7554462
4/1/1926,277.4824889
5/1/1926,277.1973435
6/1/1926,276.5481275
7/1/1926,276.2230358
8/1/1926,275.813612
9/1/1926,275.3969783
10/1/1926,275.070938
11/1/1926,274.803552
12/1/1926,274.559516
1/1/1927,274.3223693
2/1/1927,274.0382555
3/1/1927,273.9613189
4/1/1927,273.6592473
5/1/1927,273.4792111
6/1/1927,273.4099727
7/1/1927,273.2553407
8/1/1927,273.1072582
9/1/1927,272.9698824
10/1/1927,272.8462043
11/1/1927,272.5200151
12/1/1927,272.3152437
1/1/1928,272.1155416
2/1/1928,272.1203094
3/1/1928,272.0370646
4/1/1928,271.9544736
5/1/1928,271.7870874
6/1/1928,271.7147324
7/1/1928,271.6491716
8/1/1928,271.5857996
9/1/1928,271.5264676
10/1/1928,271.4725299
11/1/1928,271.4202116
12/1/1928,271.3725081
1/1/1929,271.3260142
2/1/1929,271.3696247
3/1/1929,271.4156375
4/1/1929,271.3542174
5/1/1929,271.4197732
6/1/1929,271.1783632
7/1/1929,270.9896206
8/1/1929,270.8525537
9/1/1929,270.6992545
10/1/1929,270.4721279
11/1/1929,270.3341582
12/1/1929,270.2926711
1/1/1930,270.1775338
2/1/1930,270.1026144
3/1/1930,269.9172583
4/1/1930,269.9026718
5/1/1930,269.6846095
6/1/1930,269.3858871
7/1/1930,269.4016702
