datetime,Mean CH - layer 3 (Principal Aquifer)
2/1/1901,425.1454307
3/1/1901,425.0762537
4/1/1901,425.0204521
5/1/1901,425.0365596
6/1/1901,424.9951121
7/1/1901,424.7147704
8/1/1901,424.3647948
9/1/1901,424.1560043
10/1/1901,424.003806
11/1/1901,423.7820762
12/1/1901,423.6038717
1/1/1902,423.5273982
2/1/1902,423.0950173
3/1/1902,422.9097868
4/1/1902,422.71173
5/1/1902,422.6317276
6/1/1902,422.3218022
7/1/1902,422.1632112
8/1/1902,422.0446301
9/1/1902,421.437615
10/1/1902,421.2895999
11/1/1902,421.2401923
12/1/1902,421.1487133
1/1/1903,421.0123063
2/1/1903,420.8629496
3/1/1903,420.769095
4/1/1903,420.453353
5/1/1903,420.1877702
6/1/1903,419.6659433
7/1/1903,419.4001386
8/1/1903,418.2018058
9/1/1903,418.1593124
10/1/1903,417.4726414
11/1/1903,416.3864831
12/1/1903,415.8353837
1/1/1904,415.7273608
2/1/1904,415.1429171
3/1/1904,414.9925789
4/1/1904,414.7691184
5/1/1904,414.4300909
6/1/1904,414.3649292
7/1/1904,413.9823438
8/1/1904,414.2158863
9/1/1904,414.1455078
10/1/1904,413.7419032
11/1/1904,413.4614133
12/1/1904,413.0396467
1/1/1905,413.4643426
2/1/1905,413.2768773
3/1/1905,411.9671651
4/1/1905,411.5619633
5/1/1905,410.3206819
6/1/1905,408.3447512
7/1/1905,407.7213689
8/1/1905,407.1259304
9/1/1905,406.5840661
10/1/1905,406.2986153
11/1/1905,405.6331767
12/1/1905,404.3870063
1/1/1906,403.9605572
2/1/1906,403.4670916
3/1/1906,402.9947155
4/1/1906,402.439622
5/1/1906,402.1088478
6/1/1906,401.2557019
7/1/1906,400.1974385
8/1/1906,399.8216319
9/1/1906,398.7827116
10/1/1906,396.0473837
11/1/1906,394.3819423
12/1/1906,391.6408447
1/1/1907,390.0980147
2/1/1907,386.9955777
3/1/1907,387.1135692
4/1/1907,384.500748
5/1/1907,382.9768692
6/1/1907,382.3018686
7/1/1907,380.9502406
8/1/1907,379.6763815
9/1/1907,378.0312567
10/1/1907,376.2122989
11/1/1907,374.3216714
12/1/1907,371.1523049
1/1/1908,368.1603799
2/1/1908,365.8818357
3/1/1908,363.5444023
4/1/1908,362.2694974
5/1/1908,361.2355313
6/1/1908,359.9644166
7/1/1908,358.5795263
8/1/1908,357.4403832
9/1/1908,354.757782
10/1/1908,353.4436123
11/1/1908,351.410878
12/1/1908,349.7604632
1/1/1909,347.8146895
2/1/1909,345.2845909
3/1/1909,344.0458597
4/1/1909,341.298724
5/1/1909,338.4538188
6/1/1909,335.9879497
7/1/1909,334.8256176
8/1/1909,332.3569724
9/1/1909,330.6821498
10/1/1909,329.5251621
11/1/1909,327.444622
12/1/1909,325.5522401
1/1/1910,322.1612656
2/1/1910,320.3392602
3/1/1910,317.2805227
4/1/1910,312.5837173
5/1/1910,311.3364363
6/1/1910,308.7591719
7/1/1910,306.9480894
8/1/1910,305.7311086
9/1/1910,302.8784489
10/1/1910,301.2190468
11/1/1910,299.2639222
12/1/1910,297.5603937
1/1/1911,295.5804616
2/1/1911,294.1072833
3/1/1911,292.8322314
4/1/1911,290.556091
5/1/1911,288.6459585
6/1/1911,287.0797579
7/1/1911,284.9769586
8/1/1911,283.3295523
9/1/1911,282.3052174
10/1/1911,281.7083717
11/1/1911,280.2877969
12/1/1911,278.6614412
1/1/1912,277.2642608
2/1/1912,276.1650098
3/1/1912,275.0846637
4/1/1912,274.0473537
5/1/1912,273.2183484
6/1/1912,272.3783365
7/1/1912,271.4455856
8/1/1912,268.7165329
9/1/1912,265.4246227
10/1/1912,263.8768736
11/1/1912,262.4206942
12/1/1912,261.58837
1/1/1913,260.6962536
2/1/1913,259.6045482
3/1/1913,258.8487743
4/1/1913,258.4620963
5/1/1913,257.6857435
6/1/1913,256.9913734
7/1/1913,256.1518159
8/1/1913,255.3230821
9/1/1913,254.5211997
10/1/1913,253.6834227
11/1/1913,252.8323368
12/1/1913,252.1864628
1/1/1914,250.709958
2/1/1914,249.6522295
3/1/1914,248.7523551
4/1/1914,247.5343606
5/1/1914,246.8739591
6/1/1914,246.2542924
7/1/1914,245.5823311
8/1/1914,244.8249443
9/1/1914,243.9910221
10/1/1914,243.0670375
11/1/1914,242.177696
12/1/1914,241.7867797
1/1/1915,241.3799164
2/1/1915,240.6189547
3/1/1915,240.34168
4/1/1915,239.6486199
5/1/1915,239.208879
6/1/1915,238.7666456
7/1/1915,237.7169282
8/1/1915,236.9492072
9/1/1915,236.0703345
10/1/1915,236.0032762
11/1/1915,235.6745891
12/1/1915,235.0335376
1/1/1916,234.643911
2/1/1916,234.5338933
3/1/1916,234.2530144
4/1/1916,233.5634914
5/1/1916,233.5846247
6/1/1916,232.8100737
7/1/1916,232.4797232
8/1/1916,231.935853
9/1/1916,231.4458241
10/1/1916,230.6412974
11/1/1916,230.2233255
12/1/1916,229.6521298
1/1/1917,229.5321139
2/1/1917,229.1693481
3/1/1917,228.9011345
4/1/1917,227.9119656
5/1/1917,227.6049718
6/1/1917,226.7611081
7/1/1917,226.6399037
8/1/1917,225.9239748
9/1/1917,225.3471165
10/1/1917,224.850045
11/1/1917,224.3366054
12/1/1917,224.1122248
1/1/1918,224.1484532
2/1/1918,223.779828
3/1/1918,223.4897137
4/1/1918,223.097347
5/1/1918,222.8818671
6/1/1918,222.6789206
7/1/1918,222.3523356
8/1/1918,222.414315
9/1/1918,222.2536881
10/1/1918,221.9700008
11/1/1918,221.7953601
12/1/1918,221.6177336
1/1/1919,221.4607003
2/1/1919,221.1720972
3/1/1919,221.2362812
4/1/1919,221.0036702
5/1/1919,220.8259706
6/1/1919,220.5406478
7/1/1919,220.0098121
8/1/1919,219.8848576
9/1/1919,219.3442942
10/1/1919,219.0719909
11/1/1919,218.7254132
12/1/1919,218.3666149
1/1/1920,218.160195
2/1/1920,217.9805774
3/1/1920,217.5968486
4/1/1920,217.3953616
5/1/1920,217.2201393
6/1/1920,217.0392725
7/1/1920,216.8721412
8/1/1920,216.7044053
9/1/1920,216.5397591
10/1/1920,216.3883556
11/1/1920,216.2469317
12/1/1920,216.2289422
1/1/1921,216.0832245
2/1/1921,216.0338168
3/1/1921,215.9334004
4/1/1921,215.811938
5/1/1921,215.9120531
6/1/1921,216.0982929
7/1/1921,215.9429013
8/1/1921,215.939722
9/1/1921,216.0210276
10/1/1921,215.8959015
11/1/1921,215.6617914
12/1/1921,215.6650823
1/1/1922,215.4547584
2/1/1922,214.9512846
3/1/1922,214.6887113
4/1/1922,214.098051
5/1/1922,213.9785803
6/1/1922,213.7735163
7/1/1922,213.4444521
8/1/1922,213.7872042
9/1/1922,213.8669823
