Date,Subsidence_ft,Source
12/30/1930,0,Leveling
9/1/1940,0.03,Leveling
6/15/1947,0.14,Leveling
2/25/1954,0.24,Leveling
4/1/1957,0.25,Leveling
2/15/1959,0.36,Leveling
2/15/1962,0.58,Leveling
1/1/1970,0.6,Leveling
4/1/1993,0.82,Leveling
9/1/2004,1.181938479,Leveling
1/1/2005,1.201938479,InSAR
2/1/2005,1.211938479,InSAR
3/1/2005,1.221938479,InSAR
4/1/2005,1.211938479,InSAR
1/1/2006,1.211938479,InSAR
2/1/2006,1.221938479,InSAR
3/1/2006,1.211938479,InSAR
4/1/2006,1.211938479,InSAR
5/1/2006,1.201938479,InSAR
6/1/2006,1.201938479,InSAR
2/1/2007,1.261938479,InSAR
3/1/2007,1.251938479,InSAR
8/1/2007,1.271938479,InSAR
9/1/2007,1.281938479,InSAR
2/1/2008,1.321938479,InSAR
3/1/2008,1.321938479,InSAR
5/1/2009,1.431938479,InSAR
6/1/2009,1.431938479,InSAR
7/1/2009,1.441938479,InSAR
8/1/2009,1.451938479,InSAR
9/1/2009,1.461938479,InSAR
10/1/2009,1.471938479,InSAR
11/1/2009,1.481938479,InSAR
12/1/2009,1.491938479,InSAR
1/1/2010,1.521938479,InSAR
2/1/2010,1.531938479,InSAR
3/1/2010,1.531938479,InSAR
4/1/2010,1.531938479,InSAR
5/1/2010,1.531938479,InSAR
6/1/2010,1.541938479,InSAR
7/1/2015,1.75659444,Leveling
8/1/2015,1.80159444,InSAR
9/1/2015,1.84959444,InSAR
10/1/2015,1.89959444,InSAR
11/1/2015,1.93159444,InSAR
12/1/2015,1.96759444,InSAR
1/1/2016,1.99059444,InSAR
2/1/2016,2.01759444,InSAR
3/1/2016,2.01959444,InSAR
4/1/2016,2.04059444,InSAR
5/1/2016,2.06359444,InSAR
6/1/2016,2.10659444,InSAR
7/1/2016,2.13859444,InSAR
8/1/2016,2.18259444,InSAR
9/1/2016,2.22959444,InSAR
10/1/2016,2.25359444,InSAR
11/1/2016,2.29359444,InSAR
12/1/2016,2.30859444,InSAR
1/1/2017,2.32259444,InSAR
2/1/2017,2.34659444,InSAR
3/1/2017,2.34459444,InSAR
4/1/2017,2.34659444,InSAR
5/1/2017,2.36359444,InSAR
6/1/2017,2.36459444,InSAR
7/1/2017,2.38159444,InSAR
8/1/2017,2.41659444,InSAR
9/1/2017,2.43959444,InSAR
10/1/2017,2.44559444,InSAR
11/1/2017,2.47559444,InSAR
12/1/2017,2.47459444,InSAR
1/1/2018,2.47359444,InSAR
2/1/2018,2.47159444,InSAR
3/1/2018,2.45359444,InSAR
4/1/2018,2.46859444,InSAR
5/1/2018,2.47959444,InSAR
6/1/2018,2.49159444,InSAR
7/1/2018,2.53759444,InSAR
8/1/2018,2.58159444,InSAR
9/1/2018,2.61059444,InSAR
10/1/2018,2.65259444,InSAR
11/1/2018,2.67859444,InSAR
12/1/2018,2.68659444,InSAR
1/1/2019,2.69159444,InSAR
2/1/2019,2.69859444,InSAR
3/1/2019,2.69659444,InSAR
4/1/2019,2.71359444,InSAR
5/1/2019,2.69959444,InSAR
6/1/2019,2.70459444,InSAR
7/1/2019,2.73859444,InSAR
8/1/2019,2.78359444,InSAR
9/1/2019,2.82459444,InSAR
10/1/2019,2.83759444,InSAR
11/1/2019,2.85459444,InSAR
12/1/2019,2.85559444,InSAR
1/1/2020,2.87159444,InSAR
2/1/2020,2.86559444,InSAR
3/1/2020,2.86059444,InSAR
4/1/2020,2.86259444,InSAR
5/1/2020,2.86459444,InSAR
6/1/2020,2.88659444,InSAR
7/1/2020,2.91759444,InSAR
8/1/2020,2.97459444,InSAR
9/1/2020,3.03859444,InSAR
10/1/2020,3.07659444,InSAR
11/1/2020,3.09359444,InSAR
12/1/2020,3.10659444,InSAR
1/1/2021,3.12159444,InSAR
2/1/2021,3.12659444,InSAR
3/1/2021,3.14159444,InSAR
4/1/2021,3.15259444,InSAR
5/1/2021,3.16759444,InSAR
6/1/2021,3.21459444,InSAR
7/1/2021,3.26059444,InSAR
8/1/2021,3.33159444,InSAR
9/1/2021,3.37659444,InSAR
10/1/2021,3.41459444,InSAR
11/1/2021,3.45759444,InSAR
12/1/2021,3.47959444,InSAR
1/1/2022,3.49059444,InSAR
2/1/2022,3.51159444,InSAR
3/1/2022,3.51859444,InSAR
4/1/2022,3.53159444,InSAR
5/1/2022,3.58659444,InSAR
6/1/2022,3.63459444,InSAR
7/1/2022,3.71159444,InSAR
8/1/2022,3.78359444,InSAR
9/1/2022,3.81659444,InSAR
10/1/2022,3.85459444,InSAR
11/1/2022,3.89659444,InSAR
12/1/2022,3.93159444,InSAR
1/1/2023,3.95659444,InSAR
2/1/2023,3.97259444,InSAR
3/1/2023,3.98459444,InSAR
4/1/2023,4.01359444,InSAR
5/1/2023,3.96959444,InSAR
6/1/2023,3.98559444,InSAR
7/1/2023,4.00159444,InSAR
8/1/2023,4.01859444,InSAR
9/1/2023,4.02259444,InSAR
10/1/2023,4.03359444,InSAR
11/1/2023,4.05659444,InSAR
12/1/2023,4.03559444,InSAR
1/1/2024,4.02459444,InSAR
2/1/2024,4.04859444,InSAR
3/1/2024,4.06959444,InSAR
4/1/2024,4.08759444,InSAR
5/1/2024,4.11259444,InSAR
6/1/2024,4.15059444,InSAR
7/1/2024,4.16659444,InSAR
8/1/2024,4.16459444,InSAR
9/1/2024,4.16559444,InSAR
10/1/2024,4.17759444,InSAR
11/1/2024,4.19859444,InSAR
12/1/2024,4.20959444,InSAR
1/1/2025,4.22959444,InSAR
2/1/2025,4.23659444,InSAR
3/1/2025,4.24659444,InSAR
4/1/2025,4.27459444,InSAR
4/2/2025,4.27,Leveling
