datetime,Mean CH - layer 3 (Lower Aquifer)
8/1/1964,148.5050193
9/1/1964,148.3745032
10/1/1964,148.2299901
11/1/1964,148.1749342
12/1/1964,148.0455027
1/1/1965,147.9120402
2/1/1965,147.6385264
3/1/1965,147.5276837
4/1/1965,147.4550217
5/1/1965,147.3626092
6/1/1965,147.2004273
7/1/1965,147.0960441
8/1/1965,147.1301969
9/1/1965,147.0241048
10/1/1965,146.9822218
11/1/1965,146.8122423
12/1/1965,146.7136093
1/1/1966,146.5232964
2/1/1966,146.4266556
3/1/1966,146.2907501
4/1/1966,146.2167701
5/1/1966,146.0588535
6/1/1966,145.9902153
7/1/1966,145.8577137
8/1/1966,145.784355
9/1/1966,145.6853723
10/1/1966,145.5847709
11/1/1966,145.5979097
12/1/1966,145.512361
1/1/1967,145.5355009
2/1/1967,145.4627718
3/1/1967,145.4409061
4/1/1967,145.4348821
5/1/1967,145.368119
6/1/1967,145.3128612
7/1/1967,145.266181
8/1/1967,145.2147939
9/1/1967,145.1661753
10/1/1967,145.1238931
11/1/1967,145.0917571
12/1/1967,145.0521172
1/1/1968,145.0238303
2/1/1968,144.98841
3/1/1968,144.957589
4/1/1968,144.9440846
5/1/1968,144.8779417
6/1/1968,144.8522819
7/1/1968,144.8212842
8/1/1968,144.7947981
9/1/1968,144.7683954
10/1/1968,144.7582776
11/1/1968,144.7384396
12/1/1968,144.7878406
1/1/1969,144.8352569
2/1/1969,144.8678509
3/1/1969,144.8463846
4/1/1969,144.7879261
5/1/1969,144.715793
6/1/1969,144.6928454
7/1/1969,144.6723273
8/1/1969,144.6616679
9/1/1969,144.7038087
10/1/1969,144.6857135
11/1/1969,144.6686077
12/1/1969,144.6538013
1/1/1970,144.6395724
2/1/1970,144.6274217
3/1/1970,144.618048
4/1/1970,144.6099649
5/1/1970,144.6033339
6/1/1970,144.5973195
7/1/1970,144.6141716
8/1/1970,144.6088589
9/1/1970,144.6038253
10/1/1970,144.5991289
11/1/1970,144.593999
12/1/1970,144.5885498
1/1/1971,144.5835445
2/1/1971,144.5676914
3/1/1971,144.5636042
4/1/1971,144.5595324
5/1/1971,144.5557872
6/1/1971,144.5518471
7/1/1971,144.5481926
8/1/1971,144.530211
9/1/1971,144.5026193
10/1/1971,144.4870675
11/1/1971,144.5094623
12/1/1971,144.4378853
1/1/1972,144.4385136
2/1/1972,144.4244327
3/1/1972,144.4269109
4/1/1972,144.4095094
5/1/1972,144.3979294
6/1/1972,144.3869786
7/1/1972,144.3823721
8/1/1972,144.357678
9/1/1972,144.3316831
10/1/1972,144.3239538
11/1/1972,144.2800883
12/1/1972,144.2184542
1/1/1973,144.172953
2/1/1973,144.1413772
3/1/1973,144.1187716
4/1/1973,144.0879648
5/1/1973,144.0765142
6/1/1973,144.057087
7/1/1973,144.0345165
8/1/1973,144.0293246
9/1/1973,144.0421513
10/1/1973,144.0356004
11/1/1973,144.0309
12/1/1973,144.0272393
1/1/1974,144.0336338
2/1/1974,144.0305328
3/1/1974,144.0284317
4/1/1974,144.0269293
5/1/1974,144.0256438
6/1/1974,144.024553
7/1/1974,144.0236822
8/1/1974,144.0229651
9/1/1974,144.0224623
10/1/1974,144.0219351
11/1/1974,144.0213776
12/1/1974,144.020844
1/1/1975,144.020299
2/1/1975,144.019763
3/1/1975,144.0193734
4/1/1975,144.0189737
5/1/1975,144.0186004
6/1/1975,143.9536044
7/1/1975,143.9532728
8/1/1975,143.9529548
9/1/1975,143.9526586
10/1/1975,143.9524004
11/1/1975,143.9521726
12/1/1975,143.9519988
1/1/1976,143.9518808
2/1/1976,143.951813
3/1/1976,143.9517459
