Date,BLS,Alt,Aquifer
1/1/1905,122.67,285,Upper
1/1/1921,127.67,280,Upper
4/16/1925,,279,Upper
10/27/1934,155.5,252.17,Upper
11/29/1935,158.2,249.47,Upper
12/8/1936,165.5,242.17,Upper
12/13/1937,173.7,233.97,Upper
12/3/1938,179,228.67,Upper
11/20/1939,182.3,225.37,Upper
11/30/1939,181.1,226.57,Upper
12/6/1940,189.4,218.27,Upper
11/28/1941,189.7,217.97,Upper
11/20/1942,198.2,209.47,Upper
11/19/1943,206.4,201.27,Upper
11/15/1944,212.1,195.57,Upper
2/3/1945,209.5,198.17,Upper
12/3/1945,220.2,187.47,Upper
11/26/1946,238.7,168.97,Upper
11/24/1947,242.2,165.47,Upper
12/1/1948,251.2,156.47,Upper
11/16/1949,338.7,68.97,Upper
11/21/1950,289.7,117.97,Upper
11/15/1951,302.7,104.97,Upper
12/14/1953,281.7,125.97,Upper
11/16/1954,282.7,124.97,Upper
11/7/1955,272.2,135.47,Upper
2/16/1956,261.7,145.97,Upper
10/11/1956,262.7,144.97,Upper
2/12/1957,217.7,189.97,Upper
2/10/1958,232.3,175.37,Upper
2/18/1958,230.9,176.77,Upper
11/14/1958,228.2,179.47,Upper
2/17/1959,218.9,188.77,Upper
2/19/1959,230.2,177.47,Upper
10/9/1959,210.9,196.77,Upper
2/17/1960,236.2,171.47,Upper
10/3/1960,228.4,109.25,Upper
2/8/1961,170,167.65,Upper
10/2/1961,240,97.65,Upper
2/9/1962,187,150.65,Upper
10/9/1962,199,138.65,Upper
1/30/1963,190,147.65,Upper
1/28/1964,167,170.65,Upper
9/22/1964,220,117.65,Upper
1/27/1965,196.2,141.45,Upper
10/4/1965,196,141.65,Upper
1/25/1966,162,175.65,Upper
2/1/1967,173,164.65,Upper
9/25/1967,189.4,148.25,Upper
2/2/1968,163.3,174.35,Upper
9/18/1968,226,111.65,Upper
1/30/1969,169,168.65,Upper
1/29/1970,159,178.65,Upper
9/29/1970,205.4,132.25,Upper
1/27/1971,167.9,169.75,Upper
9/20/1971,212.4,125.25,Upper
1/25/1972,168.2,169.45,Upper
9/27/1972,220,117.65,Upper
2/1/1973,173,164.65,Upper
9/25/1973,194,143.65,Upper
1/30/1974,159,178.65,Upper
9/26/1974,205.4,132.25,Upper
1/30/1975,160,177.65,Upper
9/24/1975,212.4,125.25,Upper
1/20/1976,198,139.65,Upper
10/13/1976,219,118.65,Upper
10/8/1977,233.4,104.25,Upper
9/24/1981,210,127.65,Upper
1/26/1982,165,172.65,Upper
9/27/1982,169,168.65,Upper
1/21/1983,157,180.65,Upper
10/4/1983,127,210.65,Upper
2/8/1984,134,203.65,Upper
10/5/1984,157,180.65,Upper
1/29/1985,158,179.65,Upper
10/1/1985,164,173.65,Upper
2/4/1986,119,218.65,Upper
10/2/1986,139,198.65,Upper
1/30/1987,60,277.65,Upper
10/8/1987,88,249.65,Upper
2/10/1988,61,276.65,Upper
1/27/1989,69,268.65,Upper
10/4/1989,87,250.65,Upper
2/10/1990,64,273.65,Upper
10/9/1990,108,229.65,Upper
1/29/1991,35,302.65,Upper
10/2/1991,224,113.65,Upper
10/7/1992,239,98.65,Upper
1/28/1993,199,138.65,Upper
10/12/1993,189,148.65,Upper
1/24/1994,178,159.65,Upper
10/6/1994,214,123.65,Upper
10/15/1997,177.6000061,141.3999939,Upper
2/10/1998,150.4,168.6,Upper
1/29/1999,139,180,Upper
10/14/1999,171.5,147.5,Upper
1/14/2000,144.7,174.3,Upper
10/10/2000,177.7,141.3,Upper
1/16/2001,149.5,169.5,Upper
10/8/2001,206.6,112.4,Upper
1/24/2002,160.6,158.4,Upper
10/15/2002,204,115,Upper
1/16/2003,169.5,149.5,Upper
11/12/2003,181.1,137.9,Upper
1/27/2004,163.9,155.1,Upper
11/8/2004,200.8,118.2,Upper
3/9/2005,174.2,144.8,Upper
10/28/2005,188.2,130.8,Upper
1/19/2006,165.5,153.5,Upper
10/2/2006,190.4,128.6,Upper
1/29/2007,166.9,152.1,Upper
10/17/2007,232.7,86.3,Upper
1/22/2008,196.8,122.2,Upper
10/22/2008,240.2,78.8,Upper
1/23/2009,206.5,112.5,Upper
10/15/2009,239,80,Upper
1/19/2010,208.5,110.5,Upper
10/25/2010,221.8,97.2,Upper
2/11/2011,200.1,118.9,Upper
10/13/2011,204.5,114.5,Upper
1/17/2012,199,120,Upper
10/11/2012,273.2,45.8,Upper
2/1/2013,221.2,97.8,Upper
10/15/2013,212.4,106.6,Upper
1/15/2014,257.9,61.1,Upper
10/1/2014,302.5,16.5,Upper
1/26/2015,263.2,55.8,Upper
10/13/2015,243.7,75.3,Upper
1/18/2016,278.7,40.3,Upper
10/14/2016,307.6,11.4,Upper
2/16/2017,256.7,62.3,Upper
2/20/2018,262,57,Upper
12/10/2018,260.8,58.2,Upper
5/6/2019,255.9,63.1,Upper
10/8/2019,241.8,77.2,Upper
1/1/1905,33,310,Middle
1/1/1925,58,285,Middle
7/29/1935,116,227,Middle
3/7/1949,147.1,207.84,Middle
10/3/1949,178.6,176.34,Middle
10/20/1949,167.8,187.14,Middle
11/16/1949,160.6,194.34,Middle
12/16/1949,156.6,198.34,Middle
2/1/1950,148.9,206.04,Middle
2/17/1950,145.1,209.84,Middle
6/28/1950,229.6,125.34,Middle
8/9/1950,247.6,107.34,Middle
9/26/1950,212.6,142.34,Middle
10/30/1950,190.6,164.34,Middle
11/30/1950,185.6,169.34,Middle
1/25/1951,167.2,187.74,Middle
4/16/1951,234.6,120.34,Middle
7/2/1951,259.6,95.34,Middle
8/22/1951,275.1,79.84,Middle
10/4/1951,219.3,135.64,Middle
11/13/1951,191.1,163.84,Middle
12/27/1951,176.6,178.34,Middle
2/14/1952,165.6,189.34,Middle
5/7/1952,210.6,144.34,Middle
7/9/1952,262.6,92.34,Middle
8/11/1952,270.6,84.34,Middle
9/17/1952,244.6,110.34,Middle
10/21/1952,208.6,146.34,Middle
11/10/1952,190.6,164.34,Middle
12/12/1952,173.6,181.34,Middle
2/16/1953,162.6,192.34,Middle
5/18/1953,203.6,151.34,Middle
7/1/1953,237.6,117.34,Middle
10/19/1953,207.1,147.84,Middle
