datetime,Mean CH - layer 3 (Lower Aquifer)
2/1/1902,244.493332
3/1/1902,244.501582
4/1/1902,244.3586967
5/1/1902,243.6649565
6/1/1902,243.1846344
7/1/1902,242.732683
8/1/1902,241.4651033
9/1/1902,241.0078068
10/1/1902,239.6920784
11/1/1902,238.8337616
12/1/1902,238.6748499
1/1/1903,238.6388132
2/1/1903,238.6288253
3/1/1903,238.6266497
4/1/1903,238.6266497
5/1/1903,238.6266497
6/1/1903,238.6266497
7/1/1903,238.6266497
8/1/1903,238.6266497
9/1/1903,238.6266497
10/1/1903,238.6266497
11/1/1903,238.6266497
12/1/1903,238.6266497
1/1/1904,238.6266497
2/1/1904,238.6266497
3/1/1904,238.6266497
4/1/1904,238.628227
5/1/1904,238.628227
6/1/1904,238.6043615
7/1/1904,238.5901669
8/1/1904,238.5901669
9/1/1904,238.5901669
10/1/1904,238.5901669
11/1/1904,238.54724
12/1/1904,238.5484654
1/1/1905,238.5379158
2/1/1905,238.5379158
3/1/1905,238.5379158
4/1/1905,238.5379158
5/1/1905,238.5658758
6/1/1905,238.5658758
7/1/1905,238.5658758
8/1/1905,238.5696329
9/1/1905,238.5643419
10/1/1905,238.5726004
11/1/1905,238.5792031
12/1/1905,238.5771232
1/1/1906,238.5076641
2/1/1906,238.4884773
3/1/1906,238.4866974
4/1/1906,238.4827322
5/1/1906,238.4551178
6/1/1906,238.2713911
7/1/1906,237.98819
8/1/1906,237.5939705
9/1/1906,237.3361824
10/1/1906,237.2308578
11/1/1906,237.2197251
12/1/1906,237.2197251
1/1/1907,237.2197251
2/1/1907,237.2197251
3/1/1907,237.2197251
4/1/1907,237.2197251
5/1/1907,237.2197251
6/1/1907,237.2197251
7/1/1907,237.2197251
8/1/1907,237.2197251
9/1/1907,237.2197251
10/1/1907,237.2197251
11/1/1907,237.2197251
12/1/1907,237.2197251
1/1/1908,237.2197251
2/1/1908,237.2197251
3/1/1908,237.2197251
4/1/1908,237.2197251
5/1/1908,237.2197251
6/1/1908,237.2197251
7/1/1908,237.2197251
8/1/1908,237.2197251
9/1/1908,237.2197251
10/1/1908,237.2197251
11/1/1908,237.2197251
12/1/1908,237.2197251
1/1/1909,237.2197251
2/1/1909,237.2197251
3/1/1909,237.2197251
4/1/1909,237.2197251
5/1/1909,237.2197251
6/1/1909,237.2197251
7/1/1909,237.2197251
8/1/1909,237.2197251
9/1/1909,237.2197251
10/1/1909,237.2197251
11/1/1909,237.2197251
12/1/1909,237.2197251
1/1/1910,237.2197251
2/1/1910,237.2197251
3/1/1910,237.2197251
4/1/1910,237.2197251
5/1/1910,237.2197251
6/1/1910,237.2197251
7/1/1910,237.2197251
8/1/1910,237.2197251
9/1/1910,237.2197251
10/1/1910,237.2197251
11/1/1910,237.2197251
12/1/1910,237.2197251
1/1/1911,237.2197251
2/1/1911,237.2197251
3/1/1911,237.2197251
4/1/1911,237.2197251
5/1/1911,237.2197251
6/1/1911,237.2197251
7/1/1911,237.2197251
8/1/1911,237.2197251
9/1/1911,237.2197251
10/1/1911,237.2197251
11/1/1911,237.2197251
12/1/1911,237.2197251
1/1/1912,237.2197251
2/1/1912,237.2197251
3/1/1912,237.2197251
4/1/1912,237.2197251
5/1/1912,237.2197251
6/1/1912,237.2197251
7/1/1912,237.2197251
8/1/1912,237.2197251
9/1/1912,237.2197251
10/1/1912,237.2197251
11/1/1912,237.2197251
12/1/1912,237.2197251
1/1/1913,237.2197251
2/1/1913,237.2197251
3/1/1913,237.2197251
4/1/1913,237.2197251
5/1/1913,237.2197251
6/1/1913,237.2197251
7/1/1913,237.2197251
8/1/1913,237.2197251
9/1/1913,237.2197251
10/1/1913,237.2197251
11/1/1913,237.2197251
12/1/1913,237.2197251
1/1/1914,237.2197251
2/1/1914,237.2197251
3/1/1914,237.2197251
4/1/1914,237.2197251
5/1/1914,237.2197251
6/1/1914,237.2197251
7/1/1914,237.2197251
8/1/1914,237.2197251
9/1/1914,237.2197251
10/1/1914,237.2197251
11/1/1914,237.2197251
12/1/1914,237.2197251
1/1/1915,237.2197251
2/1/1915,237.2197251
3/1/1915,237.2197251
4/1/1915,237.2197251
5/1/1915,237.2197251
6/1/1915,237.2197251
7/1/1915,237.2197251
8/1/1915,237.2197251
9/1/1915,237.2197251
10/1/1915,237.2197251
11/1/1915,237.2197251
12/1/1915,237.2197251
1/1/1916,237.2197251
2/1/1916,237.2197251
3/1/1916,237.2197251
4/1/1916,237.2197251
5/1/1916,237.2197251
6/1/1916,237.2197251
7/1/1916,237.2197251
8/1/1916,237.2197251
9/1/1916,237.2197251
10/1/1916,237.2197251
11/1/1916,237.2197251
12/1/1916,237.2197251
1/1/1917,237.2197251
2/1/1917,237.2197251
3/1/1917,237.2197251
4/1/1917,237.2197251
5/1/1917,237.2197251
6/1/1917,237.2197251
7/1/1917,237.2197251
8/1/1917,237.2197251
9/1/1917,237.2197251
10/1/1917,237.2197251
11/1/1917,237.2197251
12/1/1917,237.2197251
1/1/1918,237.2197251
2/1/1918,237.2197251
3/1/1918,237.2197251
4/1/1918,237.2197251
5/1/1918,237.2197251
6/1/1918,237.2197251
7/1/1918,237.2197251
8/1/1918,237.2197251
9/1/1918,237.2197251
10/1/1918,237.2197251
11/1/1918,237.2197251
12/1/1918,237.2197251
1/1/1919,237.2197251
2/1/1919,237.2197251
3/1/1919,237.2197251
4/1/1919,237.2197251
5/1/1919,237.2197251
6/1/1919,237.2197251
7/1/1919,237.2197251
8/1/1919,237.2197251
9/1/1919,237.2197251
10/1/1919,237.2197251
11/1/1919,237.2197251
12/1/1919,237.2197251
1/1/1920,237.2197251
2/1/1920,237.2197251
3/1/1920,237.2197251
4/1/1920,237.2197251
5/1/1920,237.2197251
6/1/1920,237.2197251
7/1/1920,237.2197251
8/1/1920,237.2197251
9/1/1920,237.2197251
10/1/1920,237.2197251
11/1/1920,237.2197251
12/1/1920,237.2197251
1/1/1921,237.2197251
2/1/1921,237.2197251
3/1/1921,237.2197251
4/1/1921,237.2197251
5/1/1921,237.2197251
6/1/1921,237.2197251
7/1/1921,237.2197251
8/1/1921,237.2197251
9/1/1921,237.2197251
10/1/1921,237.2197251
11/1/1921,237.2197251
12/1/1921,237.2197251
1/1/1922,237.214565
2/1/1922,237.212975
3/1/1922,237.2122826
4/1/1922,237.2118603
5/1/1922,237.2118603
6/1/1922,237.2116214
7/1/1922,237.2116214
8/1/1922,237.2116214
9/1/1922,237.2116214
10/1/1922,237.2116214
11/1/1922,237.2116214
12/1/1922,237.2116214
1/1/1923,237.2116214
2/1/1923,237.2116214
3/1/1923,237.2116214
4/1/1923,237.2116214
5/1/1923,237.2116214
6/1/1923,237.2116214
7/1/1923,237.2116214
8/1/1923,237.2116214
9/1/1923,237.2116214
10/1/1923,237.2116214
11/1/1923,237.2116214
12/1/1923,237.2116214
1/1/1924,237.2116214
2/1/1924,237.2116214
3/1/1924,237.2116214
4/1/1924,237.2116214
5/1/1924,237.2116214
6/1/1924,237.2116214
7/1/1924,237.2116214
8/1/1924,237.2116214
9/1/1924,237.2116214
10/1/1924,237.2116214
11/1/1924,237.2116214
12/1/1924,237.2116214
1/1/1925,237.2116214
2/1/1925,237.2116214
3/1/1925,237.2116214
4/1/1925,237.2116214
5/1/1925,237.2116214
6/1/1925,237.2116214
7/1/1925,237.2116214
8/1/1925,237.2116214
9/1/1925,237.2116214
10/1/1925,237.2116214
11/1/1925,237.2116214
12/1/1925,237.2116214
1/1/1926,237.2116214
2/1/1926,237.2116214
3/1/1926,237.2116214
4/1/1926,237.2116214
5/1/1926,237.2116214
6/1/1926,237.2116214
7/1/1926,237.2116214
8/1/1926,237.2116214
9/1/1926,237.2116214
10/1/1926,237.2116214
11/1/1926,237.2116214
12/1/1926,237.2116214
1/1/1927,237.2116214
2/1/1927,237.2116214
3/1/1927,237.2116214
4/1/1927,237.2116214
5/1/1927,237.2116214
6/1/1927,237.2116214
7/1/1927,237.2116214
8/1/1927,237.2116214
9/1/1927,237.2116214
10/1/1927,237.2116214
11/1/1927,237.2116214
12/1/1927,237.2116214
1/1/1928,237.2116214
2/1/1928,237.2116214
3/1/1928,237.2116214
4/1/1928,237.2116214
5/1/1928,237.2116214
6/1/1928,237.2116214
7/1/1928,237.2116214
8/1/1928,237.2116214
9/1/1928,237.2116214
10/1/1928,237.2116214
11/1/1928,237.2116214
12/1/1928,237.2116214
1/1/1929,237.2116214
2/1/1929,237.2116214
3/1/1929,237.2116214
4/1/1929,237.2183353
5/1/1929,237.2112578
6/1/1929,237.2089706
7/1/1929,237.2089706
8/1/1929,237.2089706
9/1/1929,237.2089706
10/1/1929,237.2089706
11/1/1929,237.2089706
12/1/1929,237.2028375
1/1/1930,237.2184886
2/1/1930,237.2184886
3/1/1930,237.2184886
4/1/1930,237.2184886
5/1/1930,237.2184886
6/1/1930,237.2273451
7/1/1930,237.2273451
8/1/1930,237.2273451
9/1/1930,237.2273451
10/1/1930,237.2273451
11/1/1930,237.2273451
12/1/1930,237.2273451
1/1/1931,237.2273451
2/1/1931,237.2330943
3/1/1931,237.2330943
4/1/1931,237.2420704
5/1/1931,237.2420704
6/1/1931,237.2420704
7/1/1931,237.2420704
8/1/1931,237.2420704
9/1/1931,237.2420704
10/1/1931,237.2420704
11/1/1931,237.2420704
12/1/1931,237.2420704
1/1/1932,237.2420704
2/1/1932,237.2420704
3/1/1932,237.2420704
4/1/1932,237.2420704
5/1/1932,237.2420704
6/1/1932,237.2420704
7/1/1932,237.2420704
8/1/1932,237.2420704
9/1/1932,237.2420704
10/1/1932,237.2420704
11/1/1932,237.2420704
12/1/1932,237.2420704
1/1/1933,237.2420704
2/1/1933,237.2420704
3/1/1933,237.2420704
4/1/1933,237.2420704
5/1/1933,237.2420704
6/1/1933,237.2420704
7/1/1933,237.2420704
8/1/1933,237.2420704
9/1/1933,237.2420704
10/1/1933,237.2420704
11/1/1933,237.2420704
12/1/1933,237.2420704
1/1/1934,237.2420704
2/1/1934,237.2420704
3/1/1934,237.2420704
4/1/1934,237.2420704
5/1/1934,237.2420704
6/1/1934,237.2420704
7/1/1934,237.2420704
8/1/1934,237.2420704
9/1/1934,237.2420704
10/1/1934,237.2420704
11/1/1934,237.2420704
12/1/1934,237.2420704
1/1/1935,237.2420704
2/1/1935,237.2396216
3/1/1935,237.2396216
4/1/1935,237.2396216
5/1/1935,237.2276141
6/1/1935,237.2276141
7/1/1935,237.2276141
8/1/1935,237.2276141
9/1/1935,237.2276141
10/1/1935,237.2276141
11/1/1935,237.2276141
12/1/1935,237.2276141
1/1/1936,237.2276141
2/1/1936,237.2276141
3/1/1936,237.2276141
4/1/1936,237.2276141
5/1/1936,237.2276141
6/1/1936,237.2276141
7/1/1936,237.2276141
8/1/1936,237.2276141
9/1/1936,237.2276141
10/1/1936,237.2276141
11/1/1936,237.2276141
12/1/1936,237.2276141
1/1/1937,237.2276141
2/1/1937,237.2276141
3/1/1937,237.2276141
4/1/1937,237.2276141
5/1/1937,237.2276141
6/1/1937,237.2276141
7/1/1937,237.2276141
8/1/1937,237.2276141
9/1/1937,237.2276141
10/1/1937,237.2276141
11/1/1937,237.2276141
12/1/1937,237.2276141
1/1/1938,237.2276141
2/1/1938,237.2276141
3/1/1938,237.2276141
4/1/1938,237.2276141
5/1/1938,237.2276141
6/1/1938,237.2276141
7/1/1938,237.2276141
8/1/1938,237.2276141
9/1/1938,237.2276141
10/1/1938,237.2276141
11/1/1938,237.2276141
12/1/1938,237.2276141
1/1/1939,237.2276141
2/1/1939,237.2276141
3/1/1939,237.2276141
4/1/1939,237.2276141
5/1/1939,237.2276141
6/1/1939,237.2276141
7/1/1939,237.2276141
8/1/1939,237.2276141
9/1/1939,237.2276141
10/1/1939,237.2276141
11/1/1939,237.2276141
12/1/1939,237.2276141
1/1/1940,237.2276141
2/1/1940,237.2276141
3/1/1940,237.2276141
4/1/1940,237.2194001
5/1/1940,237.2194001
6/1/1940,237.2194001
7/1/1940,237.2194001
8/1/1940,237.2194001
9/1/1940,237.2194001
10/1/1940,237.2194001
11/1/1940,237.2194001
12/1/1940,237.2194001
1/1/1941,237.2194001
2/1/1941,237.2194001
3/1/1941,237.2194001
4/1/1941,237.2194001
5/1/1941,237.2194001
6/1/1941,237.2194001
7/1/1941,237.2194001
8/1/1941,237.2194001
9/1/1941,237.2194001
10/1/1941,237.2194001
11/1/1941,237.2194001
12/1/1941,237.2194001
1/1/1942,237.2194001
2/1/1942,237.2194001
3/1/1942,237.2194001
4/1/1942,237.2194001
5/1/1942,237.2194001
6/1/1942,237.2194001
7/1/1942,237.2194001
8/1/1942,237.2194001
9/1/1942,237.2194001
10/1/1942,237.2194001
11/1/1942,237.2194001
12/1/1942,237.2194001
1/1/1943,237.2194001
2/1/1943,237.2194001
3/1/1943,237.2194001
4/1/1943,237.2194001
5/1/1943,237.2194001
6/1/1943,237.2194001
7/1/1943,237.2194001
8/1/1943,237.2194001
9/1/1943,237.2194001
10/1/1943,237.2194001
11/1/1943,237.2194001
12/1/1943,237.2194001
1/1/1944,237.2194001
2/1/1944,237.2194001
3/1/1944,237.2194001
4/1/1944,237.2194001
5/1/1944,237.2194001
6/1/1944,237.2194001
7/1/1944,237.2194001
8/1/1944,237.2194001
9/1/1944,237.2194001
10/1/1944,237.2194001
11/1/1944,237.2194001
12/1/1944,237.2194001
1/1/1945,237.2194001
2/1/1945,237.2194001
3/1/1945,237.2194001
4/1/1945,237.2194001
5/1/1945,237.2252385
6/1/1945,237.2362152
7/1/1945,237.2362152
8/1/1945,237.2557845
9/1/1945,237.2457571
10/1/1945,237.2690468
11/1/1945,237.2690468
12/1/1945,237.2690468
1/1/1946,237.2690468
2/1/1946,237.2690468
3/1/1946,237.2690468
4/1/1946,237.2690468
5/1/1946,237.2690468
6/1/1946,237.2690468
7/1/1946,237.2690468
8/1/1946,237.2577973
9/1/1946,237.2577973
10/1/1946,237.2577973
11/1/1946,237.2577973
12/1/1946,237.2577973
1/1/1947,237.2577973
2/1/1947,237.2577973
3/1/1947,237.2577973
4/1/1947,237.2577973
5/1/1947,237.2577973
6/1/1947,237.2577973
7/1/1947,237.2577973
8/1/1947,237.2577973
9/1/1947,237.2577973
