datetime,Mean CH - layer 3 (Pliocene)
7/1/1963,117.1484776
8/1/1963,117.1193886
9/1/1963,117.0725281
10/1/1963,117.0201263
11/1/1963,116.870203
12/1/1963,116.7240458
1/1/1964,116.6698464
2/1/1964,116.656049
3/1/1964,116.6411964
4/1/1964,116.6304284
5/1/1964,116.6025565
6/1/1964,116.5584102
7/1/1964,116.4458828
8/1/1964,116.4178431
9/1/1964,116.4039757
10/1/1964,116.3950636
11/1/1964,116.3843685
12/1/1964,116.3760568
1/1/1965,116.3675662
2/1/1965,116.3588841
3/1/1965,116.3506918
4/1/1965,116.3416234
5/1/1965,116.3328904
6/1/1965,116.3242267
7/1/1965,116.3157654
8/1/1965,116.3066308
9/1/1965,116.3589435
10/1/1965,116.3513503
11/1/1965,116.3447424
12/1/1965,116.3313789
1/1/1966,116.3243478
2/1/1966,116.3104795
3/1/1966,116.3034369
4/1/1966,116.2954231
5/1/1966,116.287641
6/1/1966,116.279571
7/1/1966,116.2710112
8/1/1966,116.2627635
9/1/1966,116.2545007
10/1/1966,116.245667
11/1/1966,116.234408
12/1/1966,116.2270702
1/1/1967,116.2180504
2/1/1967,116.2127494
3/1/1967,116.1987009
4/1/1967,116.1874345
5/1/1967,116.168747
6/1/1967,116.2252537
7/1/1967,116.2126239
8/1/1967,116.0132089
9/1/1967,115.7126431
10/1/1967,115.5029559
11/1/1967,115.3930858
12/1/1967,115.3848892
1/1/1968,115.3763905
2/1/1968,115.3678631
3/1/1968,115.3598608
4/1/1968,115.3512784
5/1/1968,115.3429486
6/1/1968,115.2035204
7/1/1968,115.1950736
8/1/1968,115.1863086
9/1/1968,115.1775186
10/1/1968,115.2344987
11/1/1968,115.2248579
12/1/1968,115.2155532
1/1/1969,115.2059934
2/1/1969,115.1966216
3/1/1969,115.1225482
4/1/1969,115.114354
5/1/1969,115.107436
6/1/1969,115.1011571
7/1/1969,115.0955616
8/1/1969,115.0894284
9/1/1969,115.0824143
10/1/1969,115.074878
11/1/1969,115.0667015
12/1/1969,115.0585217
1/1/1970,115.0498051
2/1/1970,115.0410103
3/1/1970,115.0330306
4/1/1970,115.0241647
5/1/1970,115.0155138
6/1/1970,115.0065421
7/1/1970,114.9977594
8/1/1970,114.9886265
9/1/1970,114.9794122
10/1/1970,114.970444
11/1/1970,114.9611498
12/1/1970,114.9526431
1/1/1971,114.9468636
2/1/1971,114.9457568
3/1/1971,114.9457568
4/1/1971,114.9457567
5/1/1971,114.9457567
6/1/1971,114.9457567
7/1/1971,114.9457567
8/1/1971,114.9457567
9/1/1971,114.9451384
10/1/1971,114.9442907
11/1/1971,114.9434153
12/1/1971,114.9425747
1/1/1972,114.941834
2/1/1972,114.941834
3/1/1972,114.941834
4/1/1972,114.941834
5/1/1972,114.941834
6/1/1972,114.941834
7/1/1972,114.9418203
8/1/1972,114.9410395
9/1/1972,114.9402482
10/1/1972,114.939474
11/1/1972,114.9386086
12/1/1972,114.9376378
1/1/1973,114.9369581
2/1/1973,114.9369581
3/1/1973,114.9369581
4/1/1973,114.9369581
5/1/1973,114.9369581
6/1/1973,114.9369581
7/1/1973,114.9369581
8/1/1973,114.9369581
9/1/1973,114.9369581
10/1/1973,114.9368082
11/1/1973,114.9360541
12/1/1973,114.9353548
1/1/1974,114.9353548
2/1/1974,114.9353548
3/1/1974,114.9353548
4/1/1974,114.9353548
5/1/1974,114.9353548
6/1/1974,114.9353548
7/1/1974,114.9353548
8/1/1974,114.9353548
9/1/1974,114.9350642
10/1/1974,114.9338131
11/1/1974,114.9330547
12/1/1974,114.9323128
1/1/1975,114.931628
2/1/1975,114.931628
3/1/1975,114.931628
4/1/1975,114.931628
5/1/1975,114.931628
6/1/1975,114.931628
7/1/1975,114.931628
8/1/1975,114.931628
9/1/1975,114.9312695
10/1/1975,114.9305803
11/1/1975,114.9298027
12/1/1975,114.9288383
1/1/1976,114.9283744
2/1/1976,114.9280284
3/1/1976,114.9280284
4/1/1976,114.9280284
5/1/1976,114.9280284
6/1/1976,114.9280284
7/1/1976,114.9280284
8/1/1976,114.9267815
9/1/1976,114.9190693
10/1/1976,114.8618865
11/1/1976,114.8422494
12/1/1976,114.8398601
1/1/1977,114.9006559
2/1/1977,114.8944591
3/1/1977,114.8916497
4/1/1977,114.8910711
5/1/1977,114.8906843
6/1/1977,114.8894169
7/1/1977,114.8850077
8/1/1977,114.8069704
9/1/1977,114.6278431
10/1/1977,114.5153028
11/1/1977,114.4548384
12/1/1977,114.4462074
1/1/1978,114.4371491
2/1/1978,114.4280371
3/1/1978,114.4197424
4/1/1978,114.4110852
5/1/1978,114.4039319
6/1/1978,114.4020177
7/1/1978,114.4013644
8/1/1978,114.4003132
9/1/1978,114.3986561
10/1/1978,114.3946607
11/1/1978,114.3874593
12/1/1978,114.37917
1/1/1979,114.3708047
2/1/1979,114.3643375
3/1/1979,114.3627647
4/1/1979,114.3626634
5/1/1979,114.3626634
6/1/1979,114.3626634
7/1/1979,114.3626634
8/1/1979,114.3626634
9/1/1979,114.3621279
10/1/1979,114.361497
11/1/1979,114.3607064
12/1/1979,114.3595109
1/1/1980,114.3576457
2/1/1980,114.3560236
3/1/1980,114.3549905
4/1/1980,114.3548145
5/1/1980,114.3548145
6/1/1980,114.3548145
7/1/1980,114.3548145
8/1/1980,114.3546519
9/1/1980,114.3540221
10/1/1980,114.3533212
11/1/1980,114.3516325
12/1/1980,114.3485685
1/1/1981,114.3427343
2/1/1981,114.2715398
3/1/1981,114.2668687
4/1/1981,114.2657469
5/1/1981,114.2657412
6/1/1981,114.2657412
7/1/1981,114.2655335
8/1/1981,114.2649423
9/1/1981,114.3285642
10/1/1981,114.3266552
11/1/1981,114.3243292
12/1/1981,114.3189028
1/1/1982,114.3113007
2/1/1982,114.3033236
3/1/1982,114.2981902
4/1/1982,114.2971579
5/1/1982,114.2971112
6/1/1982,114.2971111
7/1/1982,114.297111
8/1/1982,114.2971109
9/1/1982,114.2965018
10/1/1982,114.295747
11/1/1982,114.2886742
12/1/1982,114.2874443
1/1/1983,114.2858349
2/1/1983,114.2843961
3/1/1983,114.2837963
4/1/1983,114.283607
5/1/1983,114.2835015
6/1/1983,114.2833962
7/1/1983,114.2833159
8/1/1983,114.2832542
9/1/1983,114.2832099
10/1/1983,114.2831696
11/1/1983,114.2831165
12/1/1983,114.2830606
1/1/1984,114.2829956
2/1/1984,114.2829152
3/1/1984,114.2828357
4/1/1984,114.2827519
5/1/1984,114.2826723
6/1/1984,114.2825972
7/1/1984,114.2825444
8/1/1984,114.2825061
9/1/1984,114.282469
10/1/1984,114.2824314
11/1/1984,114.2823753
12/1/1984,114.2819138
1/1/1985,114.2814058
2/1/1985,114.2808417
3/1/1985,114.2802957
4/1/1985,114.2797294
5/1/1985,114.2792108
6/1/1985,114.2787025
7/1/1985,114.2782153
8/1/1985,114.2776904
9/1/1985,114.277157
10/1/1985,114.2766192
11/1/1985,114.2760496
12/1/1985,114.2755963
1/1/1986,114.2752262
2/1/1986,114.2749475
3/1/1986,114.2746996
4/1/1986,114.2744156
5/1/1986,114.274134
6/1/1986,114.2738356
7/1/1986,114.273543
8/1/1986,114.2732411
9/1/1986,114.2729399
10/1/1986,114.2726452
