datetime,Mean CH - layer 2 (Principal Aquifer)
12/1/1918,298.127289
1/1/1919,297.3694389
2/1/1919,296.4476752
3/1/1919,294.9978577
4/1/1919,293.5792406
5/1/1919,292.113979
6/1/1919,290.1926929
7/1/1919,288.3859576
8/1/1919,286.0096835
9/1/1919,284.844629
10/1/1919,283.6199593
11/1/1919,281.9928788
12/1/1919,280.9435672
1/1/1920,279.1335907
2/1/1920,277.492059
3/1/1920,276.267715
4/1/1920,275.2898835
5/1/1920,274.1900832
6/1/1920,273.0858274
7/1/1920,272.0547866
8/1/1920,271.3417258
9/1/1920,270.4920828
10/1/1920,269.7928068
11/1/1920,269.1832205
12/1/1920,268.3995078
1/1/1921,267.7601576
2/1/1921,267.1077003
3/1/1921,266.5630841
4/1/1921,265.8727795
5/1/1921,265.1767124
6/1/1921,264.6325066
7/1/1921,263.9930891
8/1/1921,263.4890641
9/1/1921,262.8719978
10/1/1921,262.3321001
11/1/1921,261.6842849
12/1/1921,261.1002065
1/1/1922,260.7009969
2/1/1922,260.2357804
3/1/1922,259.7365655
4/1/1922,259.26859
5/1/1922,258.8273197
6/1/1922,258.4162111
7/1/1922,258.0232705
8/1/1922,257.4812271
9/1/1922,256.9865085
10/1/1922,256.6509414
11/1/1922,256.1674206
12/1/1922,255.8716821
1/1/1923,255.5109246
2/1/1923,255.2313706
3/1/1923,254.9942951
4/1/1923,254.5298465
5/1/1923,254.1143889
6/1/1923,253.7126002
7/1/1923,253.3060237
8/1/1923,252.9847932
9/1/1923,252.7138182
10/1/1923,252.4660266
11/1/1923,252.1322872
12/1/1923,251.6843961
1/1/1924,251.3575747
2/1/1924,251.0620333
3/1/1924,250.7911708
4/1/1924,250.6114478
5/1/1924,250.2842466
6/1/1924,249.9143236
7/1/1924,249.4835779
8/1/1924,249.1674395
9/1/1924,248.7498818
10/1/1924,248.3623759
11/1/1924,248.0981231
12/1/1924,247.671835
1/1/1925,247.2703086
2/1/1925,246.8610681
3/1/1925,246.5694758
4/1/1925,246.0730726
5/1/1925,245.5832085
6/1/1925,245.1673658
7/1/1925,244.8427905
8/1/1925,244.3946706
9/1/1925,243.9585269
10/1/1925,243.4821883
11/1/1925,243.0646038
12/1/1925,242.8009249
1/1/1926,242.3958667
2/1/1926,242.0032422
3/1/1926,241.6247854
4/1/1926,241.291774
5/1/1926,240.8808266
6/1/1926,240.436871
7/1/1926,240.0566369
8/1/1926,239.4415613
9/1/1926,239.0409619
10/1/1926,238.5516491
11/1/1926,238.1571696
12/1/1926,237.7592161
1/1/1927,237.460542
2/1/1927,237.09067
3/1/1927,236.8038156
4/1/1927,236.4458768
5/1/1927,236.0581449
6/1/1927,235.6622946
7/1/1927,235.1546041
8/1/1927,234.7055237
9/1/1927,234.3669785
10/1/1927,233.9663399
11/1/1927,233.6232674
12/1/1927,233.2191893
1/1/1928,232.8835865
2/1/1928,232.5410509
3/1/1928,232.2185091
4/1/1928,231.9114422
5/1/1928,231.5040069
6/1/1928,231.0904803
7/1/1928,230.7412692
8/1/1928,230.345833
9/1/1928,229.9643241
10/1/1928,229.6093963
11/1/1928,229.205661
12/1/1928,228.9024868
1/1/1929,228.606239
2/1/1929,228.2749184
3/1/1929,227.9945106
4/1/1929,227.6648264
5/1/1929,227.271675
6/1/1929,226.9028685
7/1/1929,226.6031158
8/1/1929,226.2562894
9/1/1929,225.9797963
10/1/1929,225.6656708
11/1/1929,225.2935356
12/1/1929,224.9399001
1/1/1930,224.6293307
2/1/1930,224.2125224
3/1/1930,223.8724782
4/1/1930,223.5050016
5/1/1930,223.2002403
6/1/1930,222.9237801
7/1/1930,222.6620343
8/1/1930,222.3659894
9/1/1930,222.0500576
10/1/1930,221.8011675
11/1/1930,221.4064908
12/1/1930,221.1020494
1/1/1931,220.8390967
2/1/1931,220.534945
3/1/1931,220.2146316
4/1/1931,219.8672344
5/1/1931,219.5542191
6/1/1931,219.097855
7/1/1931,218.7662735
8/1/1931,218.3218753
9/1/1931,217.9712644
10/1/1931,217.6087562
11/1/1931,217.2266359
12/1/1931,216.8027079
1/1/1932,216.4781614
2/1/1932,216.1707736
3/1/1932,215.847276
4/1/1932,215.3864206
5/1/1932,215.0295174
6/1/1932,214.6331389
7/1/1932,214.3807413
8/1/1932,214.0826258
9/1/1932,213.7832656
10/1/1932,213.5747162
11/1/1932,213.3682423
12/1/1932,213.0985352
1/1/1933,212.7982515
2/1/1933,212.5428175
3/1/1933,212.3572352
4/1/1933,212.0340795
5/1/1933,211.7392464
6/1/1933,211.4081868
7/1/1933,211.0260784
8/1/1933,210.6798678
9/1/1933,210.309777
10/1/1933,209.9851349
11/1/1933,209.6833217
12/1/1933,209.3477946
1/1/1934,209.0637579
2/1/1934,208.7198746
3/1/1934,208.4524592
4/1/1934,208.0643163
5/1/1934,207.7413806
6/1/1934,207.4054008
7/1/1934,207.0878624
8/1/1934,206.7449298
9/1/1934,206.4092465
10/1/1934,206.0940721
11/1/1934,205.765035
12/1/1934,205.4543172
1/1/1935,205.2076143
2/1/1935,204.9654377
3/1/1935,204.8007072
4/1/1935,204.6702882
5/1/1935,204.5269148
6/1/1935,204.411462
7/1/1935,204.3036543
8/1/1935,204.1687833
9/1/1935,204.0546886
10/1/1935,203.9220691
11/1/1935,203.8308067
12/1/1935,203.8337553
1/1/1936,203.7484029
2/1/1936,203.6668411
3/1/1936,203.5925651
4/1/1936,203.5812858
5/1/1936,203.5058794
6/1/1936,203.4282334
7/1/1936,203.4238189
8/1/1936,203.3349445
9/1/1936,203.2473801
10/1/1936,203.1662614
11/1/1936,203.080919
12/1/1936,203.0006621
1/1/1937,202.9156382
2/1/1937,202.8257067
3/1/1937,202.7483246
4/1/1937,202.6638495
5/1/1937,202.5833585
6/1/1937,202.5012759
7/1/1937,202.4236251
8/1/1937,202.2967831
9/1/1937,202.2181484
10/1/1937,202.1425318
11/1/1937,202.0648679
12/1/1937,202.0575781
1/1/1938,201.9826249
2/1/1938,201.8441512
3/1/1938,201.7788291
4/1/1938,201.708065
5/1/1938,201.6406725
6/1/1938,201.6364845
7/1/1938,201.5046617
8/1/1938,201.4346356
9/1/1938,201.2977522
10/1/1938,201.29061
11/1/1938,201.2138327
12/1/1938,201.1430245
1/1/1939,201.155457
2/1/1939,201.0504075
3/1/1939,200.992798
4/1/1939,200.8661489
5/1/1939,200.8054561
6/1/1939,200.6803586
7/1/1939,200.6177745
