Date,BLS,Alt,Aquifer
10/13/1952,,334.89,Upper
11/4/1953,,329.29,Upper
10/14/1954,,322.79,Upper
10/11/1955,,322.39,Upper
2/21/1956,,331.69,Upper
10/18/1956,,332.69,Upper
2/19/1957,,329.89,Upper
10/23/1957,,327.09,Upper
2/25/1958,,329.99,Upper
2/20/1959,,332.39,Upper
10/23/1959,,321.69,Upper
3/9/1960,,318.89,Upper
11/4/1960,,314.69,Upper
10/20/1961,,301.79,Upper
1/15/1962,,291.62,Upper
3/1/1962,,304.89,Upper
2/25/1963,,315.19,Upper
9/26/1963,,324.79,Upper
2/5/1964,,326.89,Upper
9/30/1964,,318.99,Upper
2/8/1965,,323.79,Upper
2/4/1966,,328.89,Upper
2/10/1967,,321.19,Upper
2/7/1968,,337.49,Upper
2/6/1969,,328.19,Upper
9/29/1969,,341.19,Upper
2/2/1970,,341.19,Upper
9/28/1970,,336.39,Upper
1/28/1971,,336.49,Upper
9/24/1971,,335.69,Upper
1/28/1972,,332.69,Upper
9/26/1972,,319.99,Upper
2/9/1973,,323.69,Upper
2/4/1974,,342.19,Upper
2/21/1975,,344.19,Upper
10/8/1976,,336.19,Upper
1/29/1977,,328.19,Upper
6/10/1977,,310.19,Upper
8/10/1977,,304.19,Upper
10/12/1977,,311.19,Upper
1/31/1978,,312.19,Upper
10/6/1978,,335.19,Upper
1/17/1979,,336.19,Upper
9/24/1979,,336.19,Upper
1/22/1980,,333.19,Upper
9/23/1980,,341.19,Upper
2/3/1981,,340.19,Upper
9/24/1981,,332.19,Upper
1/29/1982,,337.19,Upper
9/30/1982,,338.19,Upper
1/31/1983,,344.19,Upper
9/26/1983,,336.19,Upper
2/2/1984,,344.19,Upper
10/4/1984,,339.19,Upper
2/4/1985,,339.19,Upper
1/31/1986,,337.19,Upper
10/1/1986,,339.19,Upper
1/26/1987,,337.69,Upper
9/21/1987,,328.19,Upper
2/4/1988,,331.19,Upper
10/6/1988,,324.19,Upper
1/26/1989,,323.19,Upper
10/3/1989,,319.19,Upper
2/10/1990,,315.19,Upper
10/30/1990,,300.19,Upper
1/29/1991,,302.19,Upper
1/24/1992,,311.19,Upper
10/7/1994,,299.69,Upper
1/31/1995,,296.19,Upper
9/26/1995,,321.19,Upper
1/18/1996,,319.19,Upper
10/1/1996,,317.19,Upper
2/6/1997,,323.69,Upper
10/10/1997,,322.19,Upper
1/23/1998,,325.19,Upper
10/14/1998,,334.19,Upper
1/27/1999,,335.19,Upper
10/12/1999,,327.19,Upper
