datetime,Mean CH - layer 3 (Pliocene)
10/1/1965,198.8768493
11/1/1965,198.6663659
12/1/1965,198.46333
1/1/1966,198.1046577
2/1/1966,197.8949499
3/1/1966,197.8420517
4/1/1966,197.6569595
5/1/1966,197.4532248
6/1/1966,197.2412977
7/1/1966,197.0664435
8/1/1966,196.8515733
9/1/1966,196.6419921
10/1/1966,196.4053198
11/1/1966,196.0514014
12/1/1966,195.8386308
1/1/1967,195.5864533
2/1/1967,195.3967094
3/1/1967,195.1887987
4/1/1967,194.9801724
5/1/1967,194.8348886
6/1/1967,194.7345186
7/1/1967,194.497458
8/1/1967,194.2525449
9/1/1967,193.9280709
10/1/1967,193.6624274
11/1/1967,193.3699993
12/1/1967,193.0636162
1/1/1968,192.7167792
2/1/1968,192.3429009
3/1/1968,192.0676661
4/1/1968,191.641347
5/1/1968,191.2062425
6/1/1968,190.8129636
7/1/1968,190.5757116
8/1/1968,190.1758944
9/1/1968,189.732661
10/1/1968,189.2889948
11/1/1968,188.8939921
12/1/1968,188.527081
1/1/1969,188.123601
2/1/1969,187.7250823
3/1/1969,187.3517432
4/1/1969,186.91109
5/1/1969,186.4469815
6/1/1969,186.0320096
7/1/1969,185.5981515
8/1/1969,185.2060437
9/1/1969,184.8193845
10/1/1969,184.4703909
11/1/1969,184.0211537
12/1/1969,183.6445751
1/1/1970,183.2285209
2/1/1970,182.8589943
3/1/1970,182.7239787
4/1/1970,182.5431455
5/1/1970,182.2918054
6/1/1970,182.0530928
7/1/1970,181.8236833
8/1/1970,181.6082112
9/1/1970,181.3547983
10/1/1970,181.0843429
11/1/1970,180.8730328
12/1/1970,180.6475656
1/1/1971,180.4215468
2/1/1971,180.1976424
3/1/1971,179.8269802
4/1/1971,179.6135555
5/1/1971,179.4067213
6/1/1971,179.17375
7/1/1971,178.9505519
8/1/1971,178.744763
9/1/1971,178.5437545
10/1/1971,178.4997347
11/1/1971,178.2822614
12/1/1971,178.2215856
1/1/1972,178.1794653
2/1/1972,177.9896435
3/1/1972,177.8374754
4/1/1972,177.6723033
5/1/1972,177.4858521
6/1/1972,177.2765914
7/1/1972,176.9538927
8/1/1972,176.6390962
9/1/1972,176.2686078
10/1/1972,175.8731621
11/1/1972,175.4350308
12/1/1972,174.9845608
1/1/1973,174.530555
2/1/1973,174.1151915
3/1/1973,173.908911
4/1/1973,173.7839833
5/1/1973,173.5516071
6/1/1973,173.3437819
7/1/1973,173.2256075
8/1/1973,172.8554323
9/1/1973,172.3396406
10/1/1973,171.9588383
11/1/1973,171.5388065
12/1/1973,171.1442917
1/1/1974,170.7638053
2/1/1974,170.3786354
3/1/1974,170.2296439
4/1/1974,170.0199435
5/1/1974,169.817111
6/1/1974,169.6236232
7/1/1974,169.3839086
8/1/1974,169.1049796
9/1/1974,168.7889075
10/1/1974,168.5022166
11/1/1974,168.1782892
12/1/1974,167.8298545
1/1/1975,167.3136138
2/1/1975,166.9326836
3/1/1975,166.550048
4/1/1975,166.1036795
5/1/1975,165.6576283
6/1/1975,165.2151594
7/1/1975,164.8418498
8/1/1975,164.2804217
9/1/1975,163.8950226
10/1/1975,163.6267189
11/1/1975,163.4469108
12/1/1975,163.0717915
1/1/1976,162.7754637
2/1/1976,162.4767019
3/1/1976,162.0814569
4/1/1976,161.6872349
5/1/1976,161.3275766
6/1/1976,160.9293059
7/1/1976,160.5428581
8/1/1976,160.0008543
9/1/1976,159.7516095
10/1/1976,159.3599201
11/1/1976,159.0249591
12/1/1976,158.747444
1/1/1977,158.4705856
2/1/1977,158.1836817
3/1/1977,157.8919434
4/1/1977,157.6302652
